"","degree","eigenvector","closeness","pagerank","crossclique","betweenness","hubscore","authorities"
"10509",2,0.00150623577336893,8.45554234377064e-09,6.02407117331641e-05,3,84.9268982605416,0.000587250559540538,2.21770710613424e-05
"1051",5,0.00924266813778664,1.30720321258262e-06,6.91315079968042e-05,7,5971.11351772665,0.000519335057701146,0.00155489917106337
"10510",1,0.00138763262036141,8.45476489412521e-09,6.08558718624934e-05,2,0,3.00672421870845e-16,0.000206599544605367
"10511",11,0.0113358471158268,1.32130592592495e-06,6.08558718624853e-05,12,40919.9265885221,0.00359986894394433,0.000206599544606708
"10512",1,0.00138763262036141,8.45476489412521e-09,6.08558718624934e-05,2,0,3.00672421870845e-16,0.000206599544605367
"10513",2,0.00301832705364592,1.31108337441395e-06,5.96259913516729e-05,3,1425.09073553557,6.34174189635977e-05,0.000726625368135679
"10514",10,0.0122219473481692,1.31813262786875e-06,5.96259913516731e-05,11,2797.11134100391,0.00285253479601609,0.000726625368136752
"10515",1,0.000594386712305658,8.45476489412521e-09,6.01161510114951e-05,2,0,3.00672421870845e-16,3.79924289079879e-05
"10516",2,0.00369880120081791,8.45554234377064e-09,6.01161510114951e-05,3,4.30952380952381,0.000913061994832287,3.79924289081222e-05
"10517",11,0.0182759177497121,1.3207091151381e-06,6.01161510114951e-05,12,26922.789827941,0.00176136086614098,3.79924289093303e-05
"10518",11,0.0114048564266443,1.31686895968669e-06,6.21344868054824e-05,12,43574.5858973128,0.00320809154028231,0.000122893356183569
"10519",4,0.00129693962301976,8.45476489412521e-09,0.000127702643893341,6,0,1.20268968748338e-15,0.000133570255470102
"1052",12,0.0163059696268156,1.32149974362905e-06,8.81065742134765e-05,13,64434.8272560389,0.00280324261457431,0.00177000324140704
"10520",12,0.0130809054167679,1.32518784537708e-06,6.52301080144661e-05,13,25650.6614674925,0.00197451811614596,0.000176942493958579
"10521",11,0.00819939300831405,1.32185435015657e-06,6.52301080144661e-05,13,13529.8514696188,0.00379221777599596,0.000176942493958448
"10522",3,0.0049310381364341,8.45476489412521e-09,7.212373610955e-05,4,0,9.0057042419413e-16,0.000977495900372996
"10523",2,0.00201687208789406,8.45476489412521e-09,6.57189376263971e-05,3,0,6.0134484374169e-16,0.000332935289685311
"10524",1,0.000348763780275511,8.45476489412521e-09,6.53219272363741e-05,2,0,3.00672421870845e-16,8.59423266883082e-06
"10525",1,0.00034876378027551,8.45476489412521e-09,6.53219272363741e-05,2,0,3.00672421870845e-16,8.59423266883082e-06
"10526",12,0.0249745727478744,1.32604011271341e-06,7.04423877336929e-05,13,29941.5101550452,0.00617663892853934,3.41881024571218e-05
"10527",2,0.000896777800950312,8.45476489412521e-09,7.07930727821478e-05,3,0,6.0134484374169e-16,0.000130302542534241
"10528",2,0.00100658878597799,8.45554234377064e-09,6.05817250895082e-05,3,11.1666666666667,0.000356679299644985,5.49933586064055e-05
"10529",3,0.00349217034511957,8.45631993640847e-09,6.06302955924463e-05,4,4,0.00205978499833316,4.8783595904414e-05
"1053",22,0.138012939941048,1.31908545167464e-06,0.000171884034997453,23,118526.253290203,0.00292017554944963,0.100592644366823
"10530",10,0.129392441797666,1.39333789419271e-06,6.06302955924463e-05,11,4479.27609167275,0.301259575659136,4.87835959053557e-05
"10531",1,0.000106426415244659,8.45476489412521e-09,8.05624501475829e-05,2,0,3.00672421870845e-16,5.00368643993713e-05
"10532",11,0.11918350535067,1.33261904952279e-06,6.08186789326199e-05,12,27341.7144012884,0.297784314894104,0.00423491041054899
"10533",6,0.00858993143936037,1.31285799996587e-06,6.08186789325946e-05,7,86607.0479653119,0.00118437407292165,0.00423491041054833
"10534",2,0.00206913607252217,8.45476489412521e-09,6.54925747578316e-05,3,0,6.0134484374169e-16,0.000218860729599353
"10535",2,0.0016549533365297,8.45476489412521e-09,6.52238637599195e-05,3,0,6.0134484374169e-16,0.000169107995820946
"10536",6,0.00537238843626061,1.32862821793754e-06,6.00667511331741e-05,7,1059.10938942379,0.0031486775095586,0.000143229896023784
"10537",2,0.00099342256443682,8.45554234377064e-09,6.00667511331741e-05,3,1,2.35066594075561e-05,0.000143229896023248
"10538",10,0.0108840157776594,1.30026668469703e-06,6.026382380764e-05,11,13550.7549814851,0.00674855904482514,0.00166151616248013
"10539",10,0.0307601678380264,1.32364425736939e-06,6.01046139443308e-05,11,7098.39571906183,0.035224438801646,0.00507214021999835
"1054",82,1,1.30124464049864e-06,0.000663160465690474,100,210995.201550023,0.0593378746759676,1
"10540",2,0.00139471545374746,1.30169519765591e-06,6.01046139443308e-05,3,3598.62664048628,0.000319329117006616,5.49889629782661e-05
"10541",1,0.000310452588189056,8.45476489412521e-09,6.01046139443308e-05,2,0,3.00672421870845e-16,5.49889629781316e-05
"10542",1,0.000310452588189057,8.45476489412521e-09,6.01046139443308e-05,2,0,3.00672421870845e-16,5.49889629781316e-05
"10543",3,0.00186244231127229,8.45631993640847e-09,6.01046139443308e-05,4,4356,0.00120105004349622,5.49889629784001e-05
"10544",2,0.00158015039080457,1.29651070075107e-06,6.01046139443308e-05,3,2333.33326748501,0.000286624000417762,5.49889629782661e-05
"10545",11,0.0160255114766302,1.32632151359811e-06,7.2027394148412e-05,12,12984.2766667468,0.00640653601322113,3.39398928680879e-06
"10546",10,0.150850828428816,1.33382773881519e-06,6.01046139443308e-05,11,3784.77168184095,0.350424195677666,9.2121972801778e-05
"10547",1,0.000343491203518141,8.45476489412521e-09,6.02638238076402e-05,2,0,3.00672421870845e-16,4.25773041430941e-05
"10548",2,0.00151599225902271,8.45476489412521e-09,6.63300438732699e-05,3,0,6.0134484374169e-16,0.000146737702204595
"10549",1,0.000343491203518141,8.45476489412521e-09,6.02638238076402e-05,2,0,3.00672421870845e-16,4.25773041430941e-05
"1055",41,0.360757880596717,8.45476489412521e-09,0.000391812948168629,46,0,1.22609424005081e-14,0.319672858971823
"10550",2,0.00398537977466118,1.29666536567908e-06,6.01042779812378e-05,3,519.221140734624,0.00084892128702887,6.80906169121839e-05
"10551",2,0.00190683049320681,8.45476489412521e-09,6.52515975398038e-05,3,0,6.0134484374169e-16,0.00026275505592827
"10552",1,0.000939511476304833,8.45476489412521e-09,6.01042779812378e-05,2,0,3.00672421870845e-16,6.80906169120497e-05
"10553",11,0.0190314078398546,1.32926224616076e-06,6.01037373431347e-05,12,3380.09070100436,0.00598885495687219,0.000158754492722644
"10554",11,0.019301524207061,1.32912797242857e-06,6.01037373431347e-05,13,4201.32502983967,0.00249287691111125,0.000158754492722644
"10555",11,0.0120492029028338,1.31775049448587e-06,6.22749969133384e-05,12,10509.4982508491,0.00542913366414194,0.000151096120063235
"10556",11,0.00538146687339188,1.29451178782434e-06,6.06757431212264e-05,13,22517.4773234649,0.000942130825405032,0.000165875608039148
"10557",8,0.024919043682441,1.32446998022566e-06,6.01076539090764e-05,9,76322.1249606874,0.0243836150940054,8.87859409012192e-05
"10558",1,0.000988330045650411,8.45476489412521e-09,6.48154175282512e-05,2,0,3.00672421870845e-16,0.000234363726585691
"10559",11,0.00703226437540273,1.29944721515467e-06,6.48154175282437e-05,13,13294.191378031,0.00386323507966982,0.000234363726587033
"1056",65,0.619039928736279,8.45476489412521e-09,0.000670722682986473,66,0,1.96021550114142e-14,0.526478012311642
"10560",1,0.000988330045650412,8.45476489412521e-09,6.48154175282512e-05,2,0,3.00672421870845e-16,0.000234363726585691
"10561",10,0.0107786714006661,1.31860886764463e-06,7.04428457306608e-05,11,15934.55248328,0.00107427554458725,0.000357023466547424
"10562",9,0.0951741764662992,1.32627050082627e-06,6.01024249576083e-05,10,3688.26836449715,0.196301665011712,6.04504816206198e-05
"10563",11,0.0217633859005595,1.32683361771801e-06,6.01024249576083e-05,12,8467.93163767777,0.0121622685665298,6.04504816208892e-05
"10564",2,0.00170912016886083,8.45554234377064e-09,6.01024249576083e-05,3,3,4.08651272217917e-05,6.04504816196804e-05
"10565",1,0.00129623189215243,8.45476489412521e-09,6.01421705582906e-05,2,0,3.00672421870845e-16,2.41754641828747e-05
"10566",12,0.0164642205589045,1.31977310460786e-06,6.52509818852591e-05,13,9529.72586136945,0.00694031063997931,0.000221016034843415
"10567",2,0.00190594493775637,8.45476489412521e-09,6.52509890074133e-05,3,0,6.0134484374169e-16,7.72181044063939e-05
"10568",1,0.00129623189215243,8.45476489412521e-09,6.01421705582906e-05,2,0,3.00672421870845e-16,2.41754641828747e-05
"10569",11,0.0125793204396794,1.31537755281899e-06,6.01421705582906e-05,12,28671.0093375118,0.00445830841169117,0.000194664439017562
"1057",25,0.165566922433397,1.32954324871234e-06,0.00018673854862802,27,263060.526054978,0.00166112635374157,0.0891889001677472
"10570",1,0.000346056608308889,8.45476489412521e-09,6.05571597844991e-05,2,0,3.00672421870845e-16,3.40641747163502e-06
"10571",1,0.00034605660830889,8.45476489412521e-09,6.05571597844991e-05,2,0,3.00672421870845e-16,3.40641747163502e-06
"10572",1,0.000346056608308889,8.45476489412521e-09,6.05571597844991e-05,2,0,3.00672421870845e-16,3.40641747163502e-06
"10573",1,0.00034605660830889,8.45476489412521e-09,6.05571597844991e-05,2,0,3.00672421870845e-16,3.40641747163502e-06
"10574",11,0.0108047654441544,1.32650272861611e-06,6.05571597844991e-05,13,34310.193504826,0.00324864740417957,3.40641747298136e-06
"10575",2,0.000410061837473594,8.45554234377064e-09,6.05571597844991e-05,3,4099.05558053058,1.75436954812523e-05,3.40641747176888e-06
"10576",1,0.000346056608308889,8.45476489412521e-09,6.05571597844991e-05,2,0,3.00672421870845e-16,3.40641747163502e-06
"10577",11,0.0132461568200951,1.32019649804677e-06,6.01153114970434e-05,12,177638.203423644,0.00792349314843715,2.55938697882877e-05
"10578",12,0.0214374467608842,1.32730031098646e-06,6.53151481438058e-05,13,23106.0967462829,0.00303039808045797,6.00202367957124e-05
"10579",11,0.010299028845098,1.32336924516342e-06,6.01153114970435e-05,12,89347.3858878391,0.00288803956342103,2.55938697882877e-05
"1058",35,0.219449628175421,1.327032582631e-06,0.000263966619874513,38,249180.409672281,0.00410364853712872,0.165680494237799
"10580",10,0.136657607463666,1.32748884245628e-06,6.01153114970434e-05,11,3570.85494549155,0.33344507014811,2.55938697881553e-05
"10581",1,0.00066371435120334,8.45476489412521e-09,6.01676001080358e-05,2,0,3.00672421870845e-16,8.6100653875435e-05
"10582",1,0.00066371435120334,8.45476489412521e-09,6.01676001080358e-05,2,0,3.00672421870845e-16,8.6100653875435e-05
"10583",2,0.00199552358918127,8.45476489412521e-09,6.52841485579871e-05,3,0,6.0134484374169e-16,0.000266037572009555
"10584",1,7.99094166455245e-05,8.45476489412521e-09,0.000106583208341381,2,0,3.00672421870845e-16,1.35195297149551e-16
"10585",2,0.00112025005408748,8.45631986489913e-09,6.01047238357016e-05,3,4354,6.11139059099622e-16,4.2127734272408e-05
"10586",2,0.00293541517040209,1.29928006891381e-06,6.01047238357016e-05,3,490.778571441683,0.00335266160829425,4.2127734272408e-05
"10587",10,0.0146374070001538,1.32372836035063e-06,6.02762823781905e-05,11,29697.6805578111,0.00486876556492702,7.67302320212382e-05
"10588",3,0.00565672557610588,1.30673858955864e-06,6.53850942813422e-05,4,2471.45904808883,0.000171228678204792,0.000198887072543065
"10589",1,0.000765887592090133,8.45476489412521e-09,6.05394101809541e-05,2,0,3.00672421870845e-16,4.72259694829243e-05
"1059",2,0.0023753311046389,8.45476489412521e-09,6.92275892726102e-05,3,0,6.0134484374169e-16,0.000149670001220989
"10590",12,0.0275259868230721,1.31825947564911e-06,6.56523270892041e-05,13,9600.90365242776,0.0392094806405771,0.000180352484033797
"10591",1,0.000765887592090132,8.45476489412521e-09,6.05394101809541e-05,2,0,3.00672421870845e-16,4.72259694829243e-05
"10592",2,0.00146356107376642,8.45476489412521e-09,6.63847034739517e-05,3,0,6.0134484374169e-16,0.000344114407239073
"10593",11,0.0259989709038714,1.32886480395258e-06,6.11554723122019e-05,12,8661.29201710402,0.00217215549329735,9.07011991937822e-05
"10594",11,0.0101311778010397,1.29201971105271e-06,6.09824539570884e-05,13,9140.42585639335,0.0082819883996449,0.000147731114322672
"10595",2,0.0031944087311157,8.45554234377064e-09,6.09824539570884e-05,3,4.58333333333333,0.00183428670815331,0.000147731114321464
"10596",1,0.00146226234162891,8.45476489412521e-09,6.09824539570884e-05,2,0,3.00672421870845e-16,0.000147731114321329
"10597",11,0.0383369309450958,1.36315368330941e-06,6.07210455834556e-05,14,2012.854765541,0.0694587131446491,0.00720544187979839
"10598",11,0.0187124240015494,1.32799655783292e-06,6.01644387089972e-05,12,17900.6209659458,0.00249188967462574,0.00712232156933258
"10599",5,0.00265256682821146,1.30910271481721e-06,6.53340264182656e-05,6,62579.1850224664,0.00118883559002518,2.83275262799462e-05
"106",26,0.259891943073209,1.32820469228154e-06,0.000197404011964427,67,162185.970239623,0.275176913702974,0.102533305380551
"1060",9,0.0181432006213853,8.45476489412521e-09,0.000143110164437395,10,0,2.71522346566186e-15,0.0066003978886603
"10600",1,0.00180100919066008,8.45476489412521e-09,6.06713978722446e-05,2,0,3.00672421870845e-16,0.00084248822955563
"10601",12,0.0135128783588263,1.31868363724596e-06,7.09196233673783e-05,13,20432.8712396628,0.00223392710924597,0.00191406613450593
"10602",2,0.00161356777063806,8.45554234377064e-09,6.0686434359335e-05,3,2,0.000474312561303486,0.000161410138959144
"10603",1,0.000109046079895862,8.45476489412521e-09,8.05393119260651e-05,2,0,3.00672421870845e-16,2.87263774578351e-05
"10604",1,0.000938294407443372,8.45476489412521e-09,6.11171795023395e-05,2,0,3.00672421870845e-16,0.000153229728194044
"10605",1,0.000938294407443372,8.45476489412521e-09,6.11171795023395e-05,2,0,3.00672421870845e-16,0.000153229728194044
"10606",10,0.0330939566686727,1.40300467481158e-06,5.49948509997245e-05,11,0,0.078060340939137,1.34467910788717e-15
"10607",11,0.0122755841745827,1.36137771424682e-06,5.96694133347011e-05,12,2808.08019879158,0.00381984635285408,0.00186702530043697
"10608",1,0.00193765263016232,8.45476489412521e-09,5.96694133347011e-05,2,0,3.00672421870845e-16,0.00186702530043564
"10609",2,0.00405194515566619,8.45554234377064e-09,6.10811903564587e-05,3,16.5333333333333,0.00378505718977313,0.000173384236173681
"1061",15,0.0193954061039914,1.31139285658083e-06,0.000101080643858691,16,47599.0093891006,0.00646365337818879,0.00202261390071854
"10610",1,0.00125771761672273,8.45476489412521e-09,6.10811903564587e-05,2,0,3.00672421870845e-16,0.000173384236173547
"10611",1,0.000705481364159039,8.45476489412521e-09,6.02882257373583e-05,2,0,3.00672421870845e-16,0.000129852493448703
"10612",2,0.00168896761377082,8.45476489412521e-09,6.55174568991081e-05,3,0,6.0134484374169e-16,0.000383265701495334
"10613",12,0.0111417623423057,1.3127097874329e-06,6.66778047741239e-05,14,24179.8212862345,0.00611132798627806,0.000239645681478401
"10614",1,0.000315085124022951,8.45476489412521e-09,6.01522891650288e-05,2,0,3.00672421870845e-16,2.25336203530909e-05
"10615",1,0.000315085124022949,8.45476489412521e-09,6.01522891650288e-05,2,0,3.00672421870845e-16,2.25336203530909e-05
"10616",1,0.00031508512402295,8.45476489412521e-09,6.01522891650288e-05,2,0,3.00672421870845e-16,2.25336203530909e-05
"10617",2,0.000726388884915376,8.45476489412521e-09,6.54087688644135e-05,3,0,6.0134484374169e-16,6.92022515085323e-05
"10618",10,0.00890315010478121,8.46176709197624e-09,6.22936375458266e-05,11,10249.738209997,0.00321335763266206,0.000583200454276616
"10619",11,0.0168070593016918,1.32069864958563e-06,6.22936375458266e-05,12,55453.2458834139,0.00336243562450561,0.000583200454276747
"1062",14,0.0232428416150346,8.45476489412521e-09,0.000188284144189796,15,0,4.21144522346702e-15,0.00429523376364903
"10620",1,0.000411739390953343,8.45476489412521e-09,6.05041614896252e-05,2,0,3.00672421870845e-16,9.23997711065703e-05
"10621",1,0.000411739390953344,8.45476489412521e-09,6.05041614896252e-05,2,0,3.00672421870845e-16,9.23997711065703e-05
"10622",1,0.000631091688378452,8.45476489412521e-09,6.24794033586072e-05,2,0,3.00672421870845e-16,2.56942206152039e-05
"10623",11,0.0196098233701329,1.32266909332356e-06,6.01035571211212e-05,12,2905.58532404128,0.00930557593115769,0.000290893722104241
"10624",2,0.00151128122558443,8.45476489412521e-09,6.57589942164497e-05,3,0,6.0134484374169e-16,0.00027631911667232
"10625",1,0.000736519769443962,8.45476489412521e-09,6.01069354971792e-05,2,0,3.00672421870845e-16,0.000106632567852426
"10626",13,0.0758115424484888,1.32793130876926e-06,7.19234242189627e-05,14,49094.613462355,0.159820195390243,0.00115571267725309
"10627",10,0.00782620424170786,1.30586148988349e-06,6.01069354971792e-05,11,14461.7419461885,0.00270941931301358,0.000106632567853633
"10628",11,0.0150713332743214,1.32055738085931e-06,6.01422095814069e-05,13,13571.7359954975,0.00960760826694499,7.7700235778322e-05
"10629",3,0.0026745747769313,1.30184601765303e-06,6.57231086919843e-05,4,1187.76217191865,0.000101366451488311,0.000258127608701877
"1063",4,0.00568136087244486,8.45476489412521e-09,8.55839043268639e-05,5,0,1.20268968748338e-15,0.000579262804160681
"10630",1,0.00077556306908131,8.45476489412521e-09,6.01046524769732e-05,2,0,3.00672421870845e-16,0.000189511882704908
"10631",1,0.000775563069081309,8.45476489412521e-09,6.01046524769732e-05,2,0,3.00672421870845e-16,0.000189511882704908
"10632",11,0.0145086754688675,1.33309159938998e-06,6.01046524769732e-05,12,167121.243908105,0.00323005276527301,0.000189511882706252
"10633",2,0.00143249648298081,8.45476489412521e-09,6.66301680860698e-05,3,0,6.0134484374169e-16,0.000286187379892758
"10634",1,0.000603008595485114,8.45476489412521e-09,6.01046524769732e-05,2,0,3.00672421870845e-16,6.90753187687897e-05
"10635",11,0.0207779870806191,1.32796305075608e-06,6.01046524769732e-05,13,77785.691517687,0.00194696068538414,6.9075318770132e-05
"10636",2,0.00157339971803403,8.45476489412521e-09,6.52292863432184e-05,3,0,6.0134484374169e-16,0.000234275498068879
"10637",1,0.00125516345827312,8.45476489412521e-09,6.0546638591948e-05,2,0,3.00672421870845e-16,7.24802097780236e-05
"10638",2,0.000857288156727428,8.45554234377064e-09,0.000106083866260071,3,3,0.00056568252653346,2.70390594299102e-16
"10639",10,0.198473332938167,1.32793483558175e-06,6.11767007589755e-05,13,3775.38289746444,0.478808149517676,0.0112460646514966
"1064",1,0.00105699347384478,8.45476489412521e-09,6.27305114056312e-05,2,0,3.00672421870845e-16,0.000128628192925083
"10640",1,0.000857020828804444,8.45476489412521e-09,6.06876110021092e-05,2,0,3.00672421870845e-16,0.000116449766709313
"10641",2,0.00157575682646093,8.45476489412521e-09,6.57595111355588e-05,3,0,6.0134484374169e-16,0.000207811778439695
"10642",11,0.154188137475448,1.32724393814512e-06,6.57778779158731e-05,12,15969.9068915773,0.380468987939541,0.000195285812671235
"10643",1,0.00161164774884797,8.45476489412521e-09,6.05752988023069e-05,2,0,3.00672421870845e-16,0.00093780134050369
"10644",2,0.00259513399845976,8.45476489412521e-09,6.58045299640567e-05,3,0,6.0134484374169e-16,0.00119121454855032
"10645",1,0.000593180909413866,8.45476489412521e-09,6.0178359586077e-05,2,0,3.00672421870845e-16,0.000198086271389836
"10646",1,0.000593180909413866,8.45476489412521e-09,6.0178359586077e-05,2,0,3.00672421870845e-16,0.000198086271389836
"10648",2,0.00246339626304672,8.45554234377064e-09,6.01561398743182e-05,3,4,4.93624221507328e-05,0.00166129398381547
"10649",12,0.0144583654551419,1.32850466172286e-06,6.5265035334861e-05,14,117752.418003871,0.0019215445699321,0.00173854947824522
"1065",13,0.0178498242116901,1.3082566694925e-06,7.76603185334589e-05,15,17603.4720612551,0.00412649312794093,0.00022787619550177
"10650",12,0.0340857210382496,1.32514569976969e-06,6.57036678777814e-05,15,87074.5677791013,0.00599274570757617,0.00170725294690627
"10651",1,0.00109561325490092,8.45476489412521e-09,6.01088282899893e-05,2,0,3.00672421870845e-16,5.96003170425929e-05
"10652",1,0.00109561325490092,8.45476489412521e-09,6.01088282899893e-05,2,0,3.00672421870845e-16,5.96003170425929e-05
"10653",11,0.0115592053921326,1.3465238812743e-06,6.00667511331741e-05,12,4733.91480803674,0.00193503168245507,9.13620117317265e-05
"10654",11,0.0226984085614728,1.32242596398241e-06,6.15203666088197e-05,12,17444.7268878894,0.0023369518233376,0.000217112061125312
"10655",11,0.016797361313499,1.31971736932818e-06,6.15203666088211e-05,12,212291.681050367,0.010595208010294,0.000217112061125312
"10656",1,0.000829487887495695,8.45476489412521e-09,6.15203666088211e-05,2,0,3.00672421870845e-16,0.000217112061123968
"10657",6,0.00604017557873441,1.29521431263624e-06,6.06624644055244e-05,8,6847.24981794091,0.00265176597191846,0.000146169025556669
"10658",1,0.000521279833353661,8.45476489412521e-09,6.08781389901637e-05,2,0,3.00672421870845e-16,7.6856184937853e-05
"10659",2,0.00140370706474862,8.45476489412521e-09,6.59902268045833e-05,3,0,6.0134484374169e-16,0.000306648259828329
"1066",1,0.00172245931164332,8.45476489412521e-09,6.54473879247766e-05,2,0,3.00672421870845e-16,0.00044509379496967
"10660",2,0.00161861475760211,8.45476489412521e-09,6.59874950206567e-05,3,0,6.0134484374169e-16,0.000303773801332841
"10661",11,0.0165737043169643,1.32821880545314e-06,6.02898101911198e-05,12,27309.5495621856,0.00690702065813397,8.04217904587383e-05
"10662",11,0.00897231413105807,1.32441384754142e-06,6.02898101911198e-05,12,26552.9136434337,0.00205677301623955,8.04217904587383e-05
"10663",11,0.0196608154133609,1.32136354146571e-06,6.62050376754067e-05,13,28353.3639128274,0.00512840459023077,2.92203591638198e-05
"10664",2,0.00237594853567277,8.45554234377064e-09,6.62050376754067e-05,3,311.580024060906,0.000429081268273334,2.92203591626128e-05
"10665",1,0.00210060530159654,8.45476489412521e-09,6.62050376754067e-05,2,0,3.00672421870845e-16,2.92203591624789e-05
"10666",2,0.00261226889620307,8.45476489412521e-09,7.18855646630204e-05,3,0,6.0134484374169e-16,7.03213315358852e-05
"10667",1,0.000458224605324618,8.45476489412521e-09,6.06716171300137e-05,2,0,3.00672421870845e-16,6.48031298099639e-05
"10668",2,0.00260765543858098,8.45554234377064e-09,6.06716171300137e-05,3,3,0.00138867058363513,6.48031298100981e-05
"10669",1,0.000458224605324619,8.45476489412521e-09,6.06716171300137e-05,2,0,3.00672421870845e-16,6.48031298099639e-05
"1067",9,0.0143336869972995,1.30730916554456e-06,0.000103138812745396,10,26210.2751648084,0.0057874132124394,0.00103505724197978
"10670",2,0.00558991078555222,8.45476489412521e-09,6.67357702607459e-05,3,0,6.0134484374169e-16,0.00394519426548615
"10671",13,0.0200256219927258,1.32132862235635e-06,7.13672948897614e-05,14,24030.0621493306,0.00435494697535015,0.00418804031248212
"10672",1,0.00443876917144306,8.45476489412521e-09,6.11083420583363e-05,2,0,3.00672421870845e-16,0.00382253452552549
"10673",11,0.0422182223740122,1.3280600495632e-06,6.01069388141441e-05,12,9409.48510469918,0.0237549978829506,0.000229792074891816
"10674",12,0.00888794003897355,1.31482584474273e-06,7.033684336017e-05,13,31798.342678911,0.00415356581640032,8.81840277503564e-05
"10675",1,0.00084948359194036,8.45476489412521e-09,6.01037464602672e-05,2,0,3.00672421870845e-16,7.72554944285458e-05
"10676",1,0.00084948359194036,8.45476489412521e-09,6.01037464602672e-05,2,0,3.00672421870845e-16,7.72554944285458e-05
"10677",11,0.0104135368731447,1.32332196158661e-06,6.01037464602672e-05,12,2797.52210797644,0.00221771316071039,7.72554944298859e-05
"10678",1,0.00121655206475662,8.45476489412521e-09,6.01037464602672e-05,2,0,3.00672421870845e-16,4.65668585973052e-05
"10679",11,0.0251244662016857,1.33518122414755e-06,6.01037464602672e-05,13,69958.4356459504,0.00316589849826605,4.65668585986445e-05
"1068",2,0.00710750699544776,1.30865729144583e-06,6.54473879247063e-05,3,12889.9022108214,0.000209849334308293,0.000445093794969804
"10680",11,0.0373843759826277,1.32904671466297e-06,6.12072061362236e-05,12,8992.18123415228,0.0104846450406373,0.00909995034569719
"10681",11,0.012505892567699,1.3084192855769e-06,6.05796627693359e-05,12,62963.0082797632,0.00690176675193206,0.000143332807935773
"10682",1,0.000846537938406244,8.45476489412521e-09,6.05423790031877e-05,2,0,3.00672421870845e-16,4.59589630895968e-05
"10683",1,0.00079117962699905,8.45476489412521e-09,6.16928154288658e-05,2,0,3.00672421870845e-16,5.34304408886191e-05
"10684",2,0.00210661426398442,1.27103887091075e-06,6.02240821614736e-05,3,137.044480519481,0.000465857004292487,5.58945570515488e-05
"10685",1,0.00132899282760197,8.45476489412521e-09,6.02240821614742e-05,2,0,3.00672421870845e-16,5.58945570514148e-05
"10686",2,0.000973729171009584,8.45554234377064e-09,6.01194848659697e-05,3,4352,6.11139059099622e-16,0.000165200179300224
"10687",1,0.000970391122548913,8.45476489412521e-09,6.01194848659697e-05,2,0,3.00672421870845e-16,0.000165200179300089
"10688",1,0.00052532939015854,8.45476489412521e-09,6.01194848659697e-05,2,0,3.00672421870845e-16,4.91933190705608e-05
"10689",1,0.000525329390158541,8.45476489412521e-09,6.01194848659697e-05,2,0,3.00672421870845e-16,4.91933190705608e-05
"1069",8,0.0114731282692198,8.45476489412521e-09,0.000118970630509603,9,0,2.40537937496676e-15,0.00105443827452719
"10690",11,0.0203812480628684,1.32885067704942e-06,6.01194848659697e-05,12,14079.32240717,0.00604265526841354,4.91933190719027e-05
"10691",1,0.00115114161410916,8.45476489412521e-09,6.06222792021341e-05,2,0,3.00672421870845e-16,0.000122659739960659
"10692",1,0.00117250105550457,8.45476489412521e-09,6.10610710653542e-05,2,0,3.00672421870845e-16,0.000104160398061501
"10693",1,0.00117250105550457,8.45476489412521e-09,6.10610710653542e-05,2,0,3.00672421870845e-16,0.000104160398061501
"10694",1,0.00117250105550457,8.45476489412521e-09,6.10610710653542e-05,2,0,3.00672421870845e-16,0.000104160398061501
"10695",2,0.00118461921449852,8.45476489412521e-09,6.7153180471054e-05,3,0,6.0134484374169e-16,0.000189083597618353
"10696",11,0.0324102605713855,1.33085439521318e-06,6.0973482685339e-05,12,21582.4808776909,0.0082117333850128,9.93438200890948e-05
"10697",1,0.000520389283326288,8.45476489412521e-09,6.0973482685339e-05,2,0,3.00672421870845e-16,9.93438200877552e-05
"10698",1,0.000520389283326289,8.45476489412521e-09,6.0973482685339e-05,2,0,3.00672421870845e-16,9.93438200877552e-05
"10699",1,0.000353652547924432,8.45476489412521e-09,6.53074699486637e-05,2,0,3.00672421870845e-16,6.3424193397675e-05
"107",18,0.055706080602879,1.30558870300207e-06,0.000126491245487505,19,68346.4889158574,0.00196230858065944,0.031891076348078
"1070",14,0.0356100346651871,1.33180087446045e-06,8.36201660259712e-05,15,110678.60557248,0.00246473745423729,0.00124169998560779
"10700",11,0.0105874568363661,1.320813779786e-06,6.01036694488472e-05,12,46561.6152986924,0.0051073783612009,7.57210706982946e-05
"10701",11,0.0143658180932266,1.32873237602595e-06,6.01036694488472e-05,15,13490.8173658794,0.00349211796902412,7.57210706982946e-05
"10702",1,0.00218885687120895,8.45476489412521e-09,6.01974635213035e-05,2,0,3.00672421870845e-16,0.000250768794005424
"10703",11,0.00748569195881485,1.31749354757535e-06,6.01441223351181e-05,12,62815.3722739648,0.00370969522228276,0.000165074517849161
"10704",11,0.0097368592304886,1.31836896664922e-06,6.09906729793314e-05,12,50927.3610833901,0.00291531790655335,0.00191858967277014
"10705",11,0.008000859327354,1.31948577000571e-06,6.09906729793315e-05,12,253880.817697579,0.00202490436342234,0.00191858967277014
"10706",12,0.0130787480115534,1.32253964643225e-06,6.60994848824834e-05,15,137779.739885123,0.00286882398639396,0.00200211316910439
"10707",1,5.70118861326255e-05,8.45476489412521e-09,0.000106096413135799,2,0,3.00672421870845e-16,1.35195297149551e-16
