"","degree","eigenvector","pagerank","authorities","hubscore","betweenness","closeness","informationcent","eccentricity","dmnc","lobby","leverage","localbridge"
"3360",0.107843137254902,0.02332247647527,0.0220204227551319,0.000263562852408375,0.00952660864575792,0.0458950539025825,0.540240293767296,0.823320821500666,0.25,0.0873015873015873,0.368421052631579,0.709713534183595,0.000192144173633249
"3363",0.0980392156862745,0.00731907255974977,0.0121393490777487,6.81672081835993e-05,0.00241015211896565,0.0309173020381054,0.496620913054949,0.919116874484163,0.5,0.0793650793650794,0.263157894736842,0.73204816673175,0.000197293158916807
"3365",0.00980392156862745,0.00684671333199411,0.0230059075066553,0.00032801258116066,0.000319493607638042,0.000581470865841615,0.376335147611365,0.851950479093998,0.5,0.00793650793650794,0.0526315789473684,0.180986273512964,0.0221294955839242
"3367",0.0980392156862745,0.0135610966259201,0.0230059075066553,0.000328012581161865,0.00439712708792362,0.0101774135673725,0.519340198427366,0.897799653824049,0.25,0.0793650793650794,0.263157894736842,0.69530005671495,0.000363864266817254
"3368",0.137254901960784,0.0155452538807855,0.0483110697721063,0.00139399067038248,0.00376426474200916,0.0661482280153372,0.53587399545364,0.848242494597385,0.25,0.111111111111111,0.263157894736842,0.78153643496143,0.000152118223098842
"3373",0.147058823529412,0.0456759038072389,0.0884920780852747,0.0163012738653532,0.0100680468170223,0.243396070441474,0.642278444677305,0.929521662172832,0.25,0.119047619047619,0.578947368421053,0.586760344014258,0.000477067151625112
"3374",0.0882352941176471,0.0182220778012167,0.0957763731323162,0.00435857138169,2.7502051754624e-15,0.00618270922564565,0.589335412253856,0.742313579868125,0.25,0.0714285714285714,0.473684210526316,0.492148349741256,0.000587147650278373
"3375",0.127450980392157,0.030709124877751,0.04111754136458,0.00344648065228429,0.00689067429281302,0.0720100509613121,0.640776583398821,0.772019835641667,0.25,0.103174603174603,0.526315789473684,0.577582990893904,0.000399419847240872
"3376",0.156862745098039,0.0299597034406037,0.166901739179772,0.00191631418390965,0.0125813819074365,0.154734155428315,0.635477677678365,0.380279169315782,0.25,0.126984126984127,0.526315789473684,0.671110917309727,0.000179862721694331
"3377",0.166666666666667,0.0290011699845996,0.110176605125594,0.00314502493870755,0.00437307099884885,0.100308615690001,0.616126679576483,0.380036155763416,0.25,0.134920634920635,0.526315789473684,0.724362213392953,0.00013632392760601
"3378",0.137254901960784,0.0359932451939349,0.0761176541992552,0.000341240725415276,0.00350111916017214,0.155517840487023,0.612497988939115,0.644711356623365,0.25,0.111111111111111,0.526315789473684,0.656038759868266,0.000267660812851945
"3379",0.117647058823529,0.0235825721842546,0.0353526343501471,0.00118412637903571,0.00110326728609006,0.190782328550177,0.582510421685908,0.580987372393137,0.25,0.0952380952380952,0.526315789473684,0.621483364401514,0.000306910412750834
"3380",0.107843137254902,0.158392289448711,0.0994163023895815,0.000106806501848845,0.346331173837443,0.0461238298249349,0.676189018931325,0.841468168895395,0.25,0.0873015873015873,0.526315789473684,0.370357177953225,0.000854398367614759
"3382",0.147058823529412,0.029652485102643,0.0664833109378869,0.00148914693093297,0.00689581654262446,0.0592385885910813,0.62046390960733,0.196762957495693,0.25,0.119047619047619,0.526315789473684,0.629237106554832,0.000381555810643871
"3384",0.196078431372549,0.0575191628374914,0.246518383658102,0.00364986294251368,0.00383386580315227,0.169441930000488,0.696339394810464,0.704081338351483,0.25,0.158730158730159,0.631578947368421,0.682397189023642,0.000194956236475654
"3386",0.127450980392157,0.0285978505557176,0.0642068130630172,0.000342922236168965,0.00856678422752443,0.076796049418294,0.622799061659682,0.483743676459634,0.25,0.103174603174603,0.473684210526316,0.602762456893124,0.000464276577910311
"3387",0.117647058823529,0.0541534224281494,0.0590715391422372,0.00132598094220125,0.0414267682786404,0.0595936372177861,0.636032397408643,0.980793560725912,0.25,0.0952380952380952,0.526315789473684,0.542612288900644,0.000393351340086971
"3391",0.117647058823529,0.0158617944575878,0.0332834529307838,0.000289134678904193,0.00545645912707372,0.123970146534365,0.574144812129064,0.580346132246436,0.25,0.0952380952380952,0.473684210526316,0.631161075305261,0.000395372291214537
"3392",0.0490196078431373,0.00799714089249468,0.0124712955242669,4.14694832175086e-05,0.00290581346827676,0.0260378627661566,0.489706295281673,0.898600916559645,0.25,0.0396825396825397,0.263157894736842,0.377454342461669,0.0027819522494113
"3396",0.147058823529412,0.02794662888298,0.0866338483281563,0.00384262344716885,0.00302782844960378,0.125273243608226,0.619239408193986,0.831584700655031,0.25,0.119047619047619,0.526315789473684,0.647966688257178,0.000332162882406167
"3399",0.176470588235294,0.0670416334086724,0.295873627458854,0.0198174658891792,0.0045750875940231,0.393119471336304,0.705457146185,0.865653366160018,0.25,0.142857142857143,0.631578947368421,0.635163398900629,0.000201781134547816
"3400",0.147058823529412,0.207810033255399,0.076591795275935,0.00734666205737057,0.482182315248825,0.129108129041594,0.718606910620884,0.82491172983665,0.25,0.119047619047619,0.684210526315789,0.439437216423493,0.000786641089470689
"3402",0.107843137254902,0.0146213856475517,0.0278451698153725,0.000387638620326618,0.00391928440465793,0.0908464947801474,0.562017282305309,0.794353689754075,0.25,0.0873015873015873,0.473684210526316,0.599747132026259,0.000479661243042239
"3403",0.0980392156862745,0.0118541569189836,0.01943136768509,4.33689995396627e-05,0.00323463647727625,0.0535013422720052,0.516492717890499,0.794716524027803,0.5,0.0793650793650794,0.263157894736842,0.670914168855887,0.000334702418773523
"3404",0.0294117647058824,0.00563194903485253,0.0397420508358457,0.000360436833609743,9.21605696328399e-16,0.00618270922564565,0.411046310821092,0.921632541123606,0.5,0.0238095238095238,0.157894736842105,0.415186948283034,0.00194069552987465
"3406",0.107843137254902,0.0218633431436788,0.0313489248430621,0.000157227937237472,0.0070544495755003,0.0638880313844768,0.576693131588685,0.877576096764264,0.25,0.0873015873015873,0.421052631578947,0.569435278047378,0.000407042130778013
"3409",0.0196078431372549,0.00549861131758337,0.023426140834034,0.00032408998215477,0.000437591872416608,0.000680083619201811,0.430737650067533,0.866033290131219,0.5,0.0158730158730159,0.105263157894737,0.233081132808995,0.0103851115184063
"3410",0.0882352941176471,0.0160183984106088,0.0147241271785364,2.69658368419422e-05,0.00424710585083845,0.0407034560199918,0.544615070330105,0.642639138864806,0.25,0.0714285714285714,0.315789473684211,0.627128366713881,0.000386339071851975
"3411",0.117647058823529,0.0117517026018372,0.0484195740041733,0.000290261023559695,0.000918847201543379,0.0788907633610728,0.525433637211278,0.819634685179699,0.25,0.0952380952380952,0.368421052631579,0.694164854985454,0.000247600414915134
"3413",0.147058823529412,0.0304910354877563,0.0791759573208319,0.00228902240695711,0.00981903687659074,0.0703105129320268,0.595230217771904,0.853034059229688,0.25,0.119047619047619,0.421052631578947,0.730017871915475,0.000193708677680718
"3418",0.166666666666667,0.153258718840645,0.130314580728053,0.0159832097541999,0.190977826277901,0.269377350067847,0.740282160169065,0.810792637153139,0.25,0.134920634920635,0.578947368421053,0.569705910870544,0.000368915050044657
"3421",0.137254901960784,0.0215758177859534,0.0792709582913184,0.00161780500945271,0.00292154630876673,0.0999923847679187,0.602935735073285,0.638521633682466,0.25,0.111111111111111,0.473684210526316,0.670629497472199,0.000293192011074147
"3424",0.0196078431372549,0.00392662960175372,0.0250277989251675,0.000177402956515511,0.000153975302508794,0.000611955311877526,0.400380673386958,0.717058590532968,0.5,0.0158730158730159,0.105263157894737,0.243772241992883,0.0104243717167417
"3426",0.127450980392157,0.0324256554073538,0.078764973946978,0.000288376579453238,0.00201096498734432,0.168622509395986,0.634714635254619,0.604791331477583,0.5,0.103174603174603,0.526315789473684,0.568841294835458,0.000520319095628938
"3427",0.303921568627451,0.0692501812615631,0.0455960203978946,0.00055267061705497,0.0198054880795034,0.0929748694962469,0.727644724217695,0.18413054396619,0.25,0.26984126984127,0.578947368421053,0.842329723193464,4.31682562326382e-05
"3433",0.0980392156862745,0.0136215593080079,0.0132806484789073,0.000885671114679952,0.00964181970653242,0.0319354726540128,0.51333033095653,0.769643314618589,0.25,0.0793650793650794,0.315789473684211,0.703039546455916,0.000247911877072267
"3436",0.0980392156862745,0.0169005493399243,0.0101817622392852,6.42242603058933e-05,0.00650356539833421,0.0286320571645252,0.551409781436793,0.678523664887808,0.25,0.0793650793650794,0.368421052631579,0.587710884532015,0.000532736779733721
"3441",0.117647058823529,0.0222550521324324,0.0464378991132689,0.00052837854597462,0.00724081910230392,0.0935838301217624,0.590478764711024,0.812062352269882,0.25,0.0952380952380952,0.421052631578947,0.628373981750578,0.000391426571183792
"3443",0.127450980392157,0.130993528508409,0.132808005958989,0.000458823719944212,0.239015627946482,0.0803144342977643,0.676015820412919,0.502464083815686,0.25,0.103174603174603,0.578947368421053,0.453143891511587,0.000688567441128719
"3445",0.0980392156862745,0.0122366641972895,0.00912157946841121,4.42350012205494e-05,0.00302161696819275,0.0134929446225485,0.537145732826549,0.743198387160532,0.25,0.0793650793650794,0.368421052631579,0.643327989984667,0.000346520961277345
"3448",0.00980392156862745,0.00272847637255626,0.0115836457042995,5.15315143043564e-05,3.85274219457464e-05,0.00434512044409575,0.339116239420104,0.672314459630197,0.5,0.00793650793650794,0.0526315789473684,0.144128113879004,0.0298965369216214
"3453",0.147058823529412,0.0191248298331579,0.0706978522299223,0.00134621956734662,0.00497815686064442,0.0489048475869866,0.598185493190856,0.860963770696002,0.25,0.119047619047619,0.526315789473684,0.686668471827213,0.000217219239741057
"3455",0.107843137254902,0.0162082903965518,0.0279830122625388,0.000148628128677443,0.00168893814649012,0.032413796875519,0.540236660231945,0.443471063927527,0.25,0.0873015873015873,0.315789473684211,0.680928795749372,0.000350785291288394
"3457",0.0980392156862745,0.030147346741217,0.0182090559131095,0.000100649613053614,0.0367977065025171,0.0256875146662004,0.604333435005036,0.191485050324439,0.25,0.0793650793650794,0.368421052631579,0.541253215559917,0.000714984365566608
"3460",0.00980392156862745,0.00297552876984681,0.0171119282424878,0.000444732948437764,3.52751377241939e-05,0.00238399119144657,0.335549318883705,0.371006555225988,0.5,0.00793650793650794,0.0526315789473684,0.296797153024911,0.0114359440279161
"3462",0.0784313725490196,0.00981199976768383,0.115864143388883,0.000712376780496909,2.44488839474621e-15,0.00618270922564565,0.533693874242938,0.484226439684736,0.25,0.0634920634920635,0.421052631578947,0.511957344023274,0.000649323493381767
"3464",0.107843137254902,0.0369765033744227,0.0272029893064883,7.64612984162802e-05,0.00523156319740034,0.0873836090078682,0.60211213372702,0.371668796935369,0.25,0.0873015873015873,0.421052631578947,0.576240280786225,0.000536483548969877
"3465",0.0980392156862745,0.0125354543256459,0.0269387626908267,0.000147699346900011,0.00393741681681803,0.059106379454371,0.540506753026382,0.631445595103683,0.25,0.0793650793650794,0.368421052631579,0.652879088863291,0.000255535609258233
"3466",0.0196078431372549,0.00586618500286237,0.0287866140202805,9.84594004978676e-05,0.000269074406520637,0.00378392437578457,0.450671225004053,0.857327604229527,0.25,0.0158730158730159,0.105263157894737,0.167625874780773,0.0168441893912607
"3468",0.166666666666667,0.0404845008877779,0.106247627081989,0.00917564716648302,0.00266563217734132,0.205513187780369,0.638267021649613,0.887147255591648,0.25,0.134920634920635,0.578947368421053,0.684661502870055,0.000165269228632639
"3469",0.107843137254902,0.106647935320463,0.151631711501932,0.0318256525340779,0.0760901944733294,0.0731191419768791,0.647369027704294,0.858285212770081,0.25,0.0873015873015873,0.526315789473684,0.423610980779006,0.00113631841223772
"3470",0.117647058823529,0.0104009624813891,0.0354155337871659,0.00029558157312837,0.00409575658965071,0.0283984048956783,0.512127630755293,0.78328386871194,0.5,0.0952380952380952,0.315789473684211,0.728894006000977,0.000267588802037286
"3471",0.107843137254902,0.0306662875139175,0.0289285970668746,0.000383650326772134,0.00310608525114359,0.0814320496871815,0.573994626001216,0.82873236457582,0.25,0.0873015873015873,0.421052631578947,0.638337290814469,0.000243702626051751
"3473",0.117647058823529,0.0257097528601976,0.149547674302469,0.000102105956370427,0.00588981100062806,0.189061512583876,0.606915667461267,0.668771975218952,0.25,0.0952380952380952,0.526315789473684,0.5733843082111,0.000364493170446142
"3476",0.107843137254902,0.0299047098368211,0.0350677795704231,7.01139042468079e-05,0.0322629782587301,0.0666272496644145,0.574330122431974,0.841487365245956,0.5,0.0873015873015873,0.368421052631579,0.63302817744145,0.000262851664172275
"3477",0.107843137254902,0.0258000446051184,0.0457550565629196,0.00176441337531602,0.00380422197914714,0.0455454198115965,0.602997505174255,0.803637146032859,0.5,0.0873015873015873,0.421052631578947,0.565313420020597,0.00038272488604719
"3479",0.117647058823529,0.0261846077959623,0.0426872673278515,0.000405477839046256,0.0275143331025798,0.0665741698151854,0.592998015887835,0.860566337429378,0.25,0.0952380952380952,0.421052631578947,0.634404803543926,0.000361281585486675
"3481",0.127450980392157,0.0295557955690165,0.042069969444225,0.00131662400473761,0.00539331226907509,0.0783082848823668,0.604012472715682,0.889875470601659,0.25,0.103174603174603,0.526315789473684,0.613555867794762,0.000317428698993777
"3484",0.186274509803922,0.0287683767657267,0.2611703267291,0.00307780676610736,0.00656775932528917,0.192285602538829,0.650022719689099,0.499341872788029,0.25,0.150793650793651,0.578947368421053,0.710063224229931,0.000177944391057892
"3485",0.127450980392157,0.0267689769037079,0.063440018426312,0.0049445824253527,0.00343462549503372,0.190254533753124,0.61394413600888,0.293582783464006,0.25,0.103174603174603,0.526315789473684,0.612421363853278,0.000354627734374599
"3487",0.107843137254902,0.018939156104351,0.0231803297954089,0.000102622156164749,0.00264083350225845,0.0427993107517606,0.593409816560968,0.824141720839352,0.25,0.0873015873015873,0.368421052631579,0.63210181047419,0.000242596269946969
"3491",0.0980392156862745,0.0156029050602359,0.0154195056274887,0.00312796968459343,0.00279549369688536,0.0476290396435473,0.560007937256112,0.827307957031317,0.25,0.0793650793650794,0.263157894736842,0.651419699656582,0.000364714549692102
"3492",0.0392156862745098,0.00766200435446026,0.178961710553325,0.00342587104686871,2.79775907225598e-05,0.00326883354163423,0.43445354555333,0.788475448302153,0.25,0.0317460317460317,0.210526315789474,0.412302999491612,0.0028099281170957
"3494",0.186274509803922,0.0688403206576222,0.112371084339724,0.0450536359208386,0.00448587828762835,0.13989177849046,0.666736982304481,0.859846153770094,0.25,0.150793650793651,0.578947368421053,0.694714600316566,0.000154514117594886
"3497",0.0980392156862745,0.0185873337011321,0.0130164777496908,0.000720514442676402,0.00511204226531904,0.033088186634476,0.568223360685107,0.182925774101312,0.25,0.0793650793650794,0.368421052631579,0.583820318811122,0.000404406327460456
"3500",0.0980392156862745,0.0191427071877938,0.0229752706273814,0.00108122414761306,0.00709982690225492,0.0406400248952271,0.588677742355294,0.370966193778315,0.25,0.0793650793650794,0.473684210526316,0.52763417985974,0.000778075336133633
"3501",0.00980392156862745,0.0130641624699103,0.0167064615697982,5.06752356640499e-05,0.0177308643706872,0.00261728528941797,0.432879013567823,0.873153766539813,0.5,0.00793650793650794,0.0526315789473684,0.0945356445873033,0.0458280031073166
"3502",0.156862745098039,0.0276138482335333,0.114630859759669,0.000746820030478172,0.00301498513738315,0.0743206013020521,0.621388038764978,0.689091178411863,0.25,0.126984126984127,0.473684210526316,0.68492002628246,0.000206302515857118
"3503",0.107843137254902,0.0367289938014238,0.0251429304571491,0.000135502192726896,0.00305874563818956,0.0635051848217975,0.604540546520052,0.846908423819115,0.25,0.0873015873015873,0.473684210526316,0.557395306474182,0.000539768420843458
"3504",0.127450980392157,0.038458635434749,0.0539509751521062,0.000302197998592559,0.053012103955767,0.0880988718342389,0.605983060054467,0.854340096022987,0.25,0.103174603174603,0.473684210526316,0.615613052723024,0.000326275338847248
"3511",0.0196078431372549,0.00397997573385289,0.0343865756972387,0.000258812692563917,0.000418995375856178,0.00268032065420075,0.412281107251265,0.685170976497287,0.5,0.0158730158730159,0.105263157894737,0.288331148155085,0.00711147104592671
"3517",0.117647058823529,0.0374736749428468,0.0418514729017475,0.000284450704954785,0.00611989303276012,0.0442421500241828,0.604121478776217,0.881532399253179,0.5,0.0952380952380952,0.473684210526316,0.593569736214606,0.000432665755413337
"3520",0.0882352941176471,0.0120108671668344,0.161103262357545,0.00113995701688692,0.000623377921767446,0.00540018694390281,0.533008347240017,0.869247714551107,0.25,0.0714285714285714,0.368421052631579,0.535383525134415,0.000860068619872616
"3521",0.00980392156862745,0.00291772431987456,0.0112175960226475,0.000530212119710593,0.000307464758096186,0.000546929327438026,0.380120685858059,0.203671088636599,0.5,0.00793650793650794,0.0526315789473684,0.214031520081342,0.0168220173364978
"3523",0.0392156862745098,0.00428812320685927,0.0112175960226475,0.000530212119710996,0.00119210922200497,0.00953099976488703,0.425523526838604,0.834280825382446,0.25,0.0317460317460317,0.157894736842105,0.557493069550171,0.00103080658028926
"3529",0.147058823529412,0.0505429496437289,0.0849008153088057,0.00114595670978817,0.0617023428770784,0.132878620761347,0.661526492610903,0.845910462374464,0.25,0.119047619047619,0.578947368421053,0.610591275591455,0.000275405924424842
"3530",0.225490196078431,0.0454861001322781,0.160484352159201,0.0111070782250873,0.0239069654750505,0.246351494343707,0.684456523033687,0.90192935286789,0.25,0.182539682539683,0.578947368421053,0.733366619929259,0.0001753391244583
"3531",0.147058823529412,0.0178264797841285,0.0689453453900008,0.00310379700957141,0.00728878844034597,0.0282507664429824,0.585361535758126,0.920581976540371,0.25,0.119047619047619,0.473684210526316,0.68921897538954,0.000277616349384788
"3534",0.127450980392157,0.0528124781624478,0.0965490149857742,0.00641145513123342,0.00220163669920178,0.100026364306808,0.612672398635971,0.839840911435664,0.25,0.103174603174603,0.473684210526316,0.647338333267468,0.000233170985810423
"3536",0.107843137254902,0.0165437301265336,0.0209635686279528,0.000402665689761014,0.00428029764630094,0.011286668242989,0.581736478656109,0.49037117475059,0.25,0.0873015873015873,0.421052631578947,0.580908546325162,0.000611613393946071
"3537",0.127450980392157,0.0209822298560827,0.0430265758743113,0.00109493672606103,0.00523745957530585,0.0268443413758525,0.603234896150532,0.796147002333443,0.25,0.103174603174603,0.473684210526316,0.604488008734719,0.000470534573239841
"3542",0.117647058823529,0.0149745749990752,0.0371052206966574,0.000323438166640235,0.00228785675668971,0.0421659801007876,0.558829460623882,0.764890670278075,0.25,0.0952380952380952,0.368421052631579,0.648948185324354,0.000456796413164918
"3544",0.0392156862745098,0.00796099007250452,0.0427553978837244,0.000962205631015324,0.000507318646181494,0.00019107316364282,0.473407466874774,0.732121116687725,0.5,0.0317460317460317,0.210526315789474,0.307983691697319,0.00479293909143264
"3546",0.156862745098039,0.0259167067422722,0.0988627295935926,0.00221919841542681,0.00290787085706733,0.121172480453806,0.649240298410147,0.811160800138614,0,0.126984126984127,0.631578947368421,0.621685220273055,0.000369688726135969
"3548",0.107843137254902,0.0249644548787492,0.280058299072549,0.00589980761938207,1.18240150733387e-05,0.00405908533662741,0.603950702614712,0.794097637304327,0.5,0.0873015873015873,0.526315789473684,0.547821041134669,0.000593165139936241
"3550",0.0490196078431373,0.00807405837480758,0.036460900253058,0.000788702319265564,0.00169294059777657,0.00201760637282273,0.500660193187,0.82958688579141,0.25,0.0396825396825397,0.263157894736842,0.360758059245755,0.00293411793312702
"3552",0.107843137254902,0.0149784307049041,0.0289878430120425,0.0003341181290043,0.00265321213024571,0.0281896404523982,0.543687307637106,0.825959514591182,0.25,0.0873015873015873,0.368421052631579,0.660661846872949,0.000318796366165832
"3554",0.127450980392157,0.0430355864083861,0.0380873299603833,0.00281093216771935,0.00524229751524815,0.0604569328693278,0.659794507426846,0.868682450980362,0.25,0.103174603174603,0.526315789473684,0.589946076069222,0.000353509483677099
"3555",0.117647058823529,0.0367162072654857,0.0711293731541552,0.000328090773434117,0.00287531151278002,0.137626074512517,0.652831442515553,0.812750867984345,0.25,0.0952380952380952,0.526315789473684,0.496070890822434,0.000824015737281788
"3556",0.401960784313726,0.102595836038856,0.213649325552324,0.00100624650283009,0.076433078334869,0.562985336401536,0.777541642838413,0.846972285364629,0,0.396825396825397,0.684210526315789,0.884300883115224,1.93112561182261e-05
"3557",0.0294117647058824,0.0253976787633743,0.0691878451614383,0.000490201566972768,0.00118312211738178,0.0232233766678314,0.5126157356708,0.761751914905308,0.25,0.0238095238095238,0.157894736842105,0.188087486073403,0.0108177297882449
"3558",0.107843137254902,0.0457303209354841,0.0705104941051861,0.00101753502797035,0.0264694661979888,0.106314500123459,0.608492621803675,0.707530111255021,0.25,0.0873015873015873,0.421052631578947,0.588770461274125,0.000475515132362092
"3562",0.117647058823529,0.0209239804239097,0.044623386329297,0.000176363621544654,0.00637486308652568,0.136045458928878,0.6029817598544,0.176581700357388,0.25,0.0952380952380952,0.473684210526316,0.611267669183183,0.000271233483124749
"3564",0.00980392156862745,0.00862727803991144,0.0256266186214415,6.33268770277883e-05,0.000177086535757325,0.0222389006077327,0.464552541223973,0.840656247156679,0.25,0.00793650793650794,0.0526315789473684,0.0762428556022862,0.0562375202168807
"3565",0.186274509803922,0.0428532030170072,0.173277139727662,0.0113356673065114,0.00744843673001721,0.306634910946581,0.666231920890669,0.633428877634439,0.25,0.150793650793651,0.578947368421053,0.693292601712744,0.000241335735433057
"3566",0.00980392156862745,0.00391172325204601,0.0134346727774583,0.000226443069070952,0.000870523007794237,0.00693973243923971,0.385219141544975,0.811077073130767,0.5,0.00793650793650794,0.0526315789473684,0.133945393103861,0.0323561000118922
"3570",0.0686274509803922,0.0150121900895996,0.0351948175786015,0.00794024120185999,0.000489509510428552,0.0592395403524577,0.524347210141278,0.838640178462188,0.25,0.0555555555555556,0.368421052631579,0.454856794869355,0.00163041243629236
"3571",0.0490196078431373,0.0093683253203049,0.0634725335621632,0.00138661168780255,0.00151529434816174,0.0679892773186221,0.519839203948926,0.364002830750207,0.25,0.0396825396825397,0.263157894736842,0.321852884251659,0.00371756575194156
"3572",0.127450980392157,0.0255300379147784,0.0735515827116443,0.000699925305366947,0.00755651693773469,0.0910295528314882,0.612116467727242,0.177913138344095,0.25,0.103174603174603,0.473684210526316,0.63348963191073,0.000346666824827979
"3574",0.166666666666667,0.0254934316892238,0.097986395306149,0.00081661805378295,0.00760300795920622,0.0547615321310545,0.634402151214418,0.883835525858525,0.25,0.134920634920635,0.526315789473684,0.699740672340027,0.00020604947146419
"3575",0.107843137254902,0.025717842995468,0.018116547125126,0.00016048559519761,0.0386276805327477,0.0216110499087998,0.56910025388319,0.845093986347079,0.25,0.0873015873015873,0.368421052631579,0.635526308786913,0.000261310207663204
"3578",0.245098039215686,0.0677750467024043,0.410957118800068,0.0121794935317631,0.00286804347753461,0.348493776422433,0.681525471183743,0.873265479315318,0,0.198412698412698,0.578947368421053,0.765725016540524,0.000125648159830142
"3581",0.137254901960784,0.0447014867552976,0.111866143471151,0.000721034490813879,0.00271508912930213,0.347540592286193,0.634637119833794,0.717370931985668,0.25,0.111111111111111,0.526315789473684,0.619930089859323,0.000251525405474249
"3583",0.186274509803922,0.254744145758125,0.227019449646591,0.00335289022820068,0.534640084047898,0.307332783237622,0.762910607157701,0.699935011743891,0.25,0.150793650793651,0.736842105263158,0.476173382276646,0.000535850489581642
"3586",0.0196078431372549,0.00352433432631078,0.036843662301729,0.000338083859841999,0.000196598533326717,0.000701016896148994,0.388244059724825,0.182897641686899,0.5,0.0158730158730159,0.105263157894737,0.262938485002542,0.00924697472707703
"3592",0.176470588235294,0.0562902331709605,0.11993280947416,0.0101752635674304,0.00582539527740295,0.305772112439742,0.672750483310668,0.677099396001704,0,0.142857142857143,0.578947368421053,0.65269377360202,0.000275832499718617
"3597",0.0588235294117647,0.0323681461389782,0.0171463044782302,0.00010568111789935,0.0053049401413664,0.01087775247718,0.582650918386153,0.828964147258106,0.25,0.0476190476190476,0.315789473684211,0.33081654640923,0.00284941156625342
"3599",0.107843137254902,0.0206047057224,0.0370680482457416,0.000131937726380631,0.00569633983179083,0.027074536093333,0.603821106520521,0.195597209835875,0.25,0.0873015873015873,0.368421052631579,0.59645715847211,0.000344558242154219
"3602",0.107843137254902,0.0258052096646851,0.0368705406395627,0.000175674498283348,0.00480809530634597,0.104250785101147,0.593951213328292,0.659694925353147,0.25,0.0873015873015873,0.473684210526316,0.579090258634686,0.00037211965588063
"3603",0.107843137254902,0.0956190424233485,0.0632559617267897,0.000387366499238933,0.19553402594264,0.056871222664337,0.660603574631706,0.857362345420837,0.25,0.0873015873015873,0.578947368421053,0.356977822370807,0.00154678795977921
"3604",0.117647058823529,0.0353144688755809,0.0551388470905315,0.00037266391060489,0.0400991835628721,0.07333609427041,0.605893432849138,0.860048855535941,0.25,0.0952380952380952,0.526315789473684,0.571613871375999,0.000463089653254958
"3605",0.0980392156862745,0.0161138283366955,0.0532924806291515,0.000284116984733433,0.0055828490424817,0.0917946120342604,0.583986848216933,0.562959644898577,0.25,0.0793650793650794,0.421052631578947,0.578961280731799,0.000247518569378607
"3606",0.117647058823529,0.0134376742112905,0.065835753014639,0.00037329975303331,0.00297473440883802,0.0537340599567323,0.56698795866571,0.812321867463397,0.25,0.0952380952380952,0.368421052631579,0.677356114450525,0.000228270798348777
"3607",0.127450980392157,0.0245832499885909,0.073326073109592,0.000456044864855319,0.00206295897002182,0.0872612901001985,0.586529111784302,0.553883417155206,0.25,0.103174603174603,0.473684210526316,0.681282768644234,0.000160389131899583
"3609",0.117647058823529,0.159972259176242,0.0352995909988867,0.000935098428703673,0.339041751809902,0.0608292702252268,0.668386607353912,0.820760003391046,0.25,0.0952380952380952,0.578947368421053,0.452504519331233,0.000651755195065248
"3611",0.117647058823529,0.0264120716474875,0.0473609407994279,0.00029479374173121,0.00711556951690172,0.0655584025822471,0.597989282281893,0.812695511859838,0.25,0.0952380952380952,0.368421052631579,0.629531643009868,0.000395244870796253
"3612",0.0980392156862745,0.0135210414085966,0.0147685384026466,2.88300004277874e-05,0.00419992677060376,0.0528385869364966,0.556496730928431,0.892438019371361,0.25,0.0793650793650794,0.368421052631579,0.603174839916542,0.000295766517269875
"3614",0.176470588235294,0.276338337861466,0.221285348413718,0.0153464470840895,0.64425978055059,0.12417822997932,0.744451036395307,0.629338991793881,0,0.142857142857143,0.578947368421053,0.535652405941733,0.000367420041761868
"3615",0.127450980392157,0.0247785863143836,0.0386373444655991,0.00188272748958158,0.00201063313039299,0.048749762871143,0.600492788138849,0.581105930875358,0.25,0.103174603174603,0.526315789473684,0.609074664036009,0.000324706985479884
"3616",0.117647058823529,0.142807700853709,0.0457576686736758,0.00355064551570691,0.322308099431783,0.0585384014115311,0.667187540688026,0.774913631185261,0.25,0.0952380952380952,0.578947368421053,0.451949460975515,0.000656046132198812
"3617",0.117647058823529,0.216098411420713,0.0390918798006334,0.00363823053541064,0.532271233138662,0.0463694792165364,0.708823011098634,0.18148664984728,0.25,0.0952380952380952,0.631578947368421,0.325759007865737,0.00154993353022783
"3618",0.117647058823529,0.0370650245457924,0.0361648394451349,0.00748883898200412,0.00700984585160007,0.0649518930345872,0.60543318503799,0.364426111107508,0.25,0.0952380952380952,0.473684210526316,0.643653544351363,0.000230885963580894
"3624",0.147058823529412,0.03870869128489,0.0949145838714947,0.0049503784332435,0.0102045505613266,0.138502743333227,0.658738359818105,0.87257164032621,0.25,0.119047619047619,0.526315789473684,0.576642613134342,0.000460257158051325
"3626",0.156862745098039,0.110622528817042,0.0782993765101097,0.002454261068714,0.204031778530601,0.0531164922677984,0.677421998593822,0.795098549401363,0,0.126984126984127,0.526315789473684,0.533901904009724,0.000497591663855365
"3627",0.156862745098039,0.0550168186062828,0.0876579241768461,0.00106971789353385,0.0932174753342818,0.116963894579616,0.648586262046936,0.871686078009372,0.25,0.126984126984127,0.578947368421053,0.638679890432901,0.000299981857465718
"3629",0.137254901960784,0.237015818283609,0.0829855650919875,0.00113064338792781,0.605981732191487,0.132099990740286,0.691044122625359,0.824964989975705,0.25,0.111111111111111,0.578947368421053,0.494182193863363,0.00029722358586513
