"","degree","eigenvector","pagerank","authorities","hubscore","betweenness","closeness","eccentricity","dmnc","lobby","leverage","localbridge"
"71673",0,3.86327659054181e-19,0.0864113576849689,0,0,0,0.000241240943412916,0.0769230769230769,0,0.00355871886120996,0.578399983058351,0.00227206079813796
"8110",0.0122448979591837,1.14107373776751e-05,0.0625488242898295,1.14106480882217e-05,1.14106480882217e-05,0.00289844101003312,0.608681438270846,0.769230769230769,0.0351225024827704,0.0249110320284698,0.515420658079531,0.000354949102618894
"68023",0.00204081632653061,2.86771842490127e-07,0.0157987203660761,2.86764186009895e-07,2.86764186009895e-07,0,0.563340298686922,0.769230769230769,0.0314253343630457,0.00711743772241993,0.0923418056008481,0.0124283175824394
"58828",0.036734693877551,0.0006967555971795,0.12959748215314,0.000696740730649293,0.000696740730649293,0.0100799408095316,0.690881609283871,0.615384615384615,0.0237965536939799,0.0569395017793594,0.53316167053416,9.33104061989642e-05
"61017",0.00408163265306122,3.15054304279356e-05,0.0174339575465965,3.15046061227091e-05,3.15046061227091e-05,7.05850055431054e-05,0.610125916284798,0.692307692307692,0.0314253343630457,0.0106761565836299,0.179070430870068,0.00380800535515453
"14633",0.0183673469387755,0.0084078976787666,0.0445599114638362,0.00840783208791141,0.00840783208791141,0.000831323628055751,0.724278450252863,0.692307692307692,0.0299314692530313,0.0355871886120996,0.317417413437007,0.000453896733784685
"43327",0.0102040816326531,5.44655380928577e-06,0.073805869916943,5.44657077847585e-06,5.44657077847585e-06,0.00339002295406954,0.561713071085282,0.769230769230769,0.0296265491948767,0.0177935943060498,0.558471041513594,0.000324118020234411
"42041",0.0224489795918367,0.000388475488227631,0.140086456995382,0.000388467124714632,0.000388467124714632,0.0245371331403602,0.674058212588412,0.615384615384615,0.0200700014187259,0.0320284697508897,0.661205183673554,6.50891889174315e-05
"35086",0.0142857142857143,3.64349646272853e-05,0.0631920815308298,3.64358007414882e-05,3.64358007414882e-05,8.6202815094236e-05,0.617494486878599,0.769230769230769,0.0403443826271296,0.0284697508896797,0.419156215147436,0.00040711452706969
"7113",0.00612244897959184,4.53193777234206e-10,0.0927843953569035,4.53179914992759e-10,4.53179914992759e-10,0.0166339321734715,0.44337444106858,0.923076923076923,0.0478992550728284,0.0142348754448399,0.661404992016611,0.0004254686555377
"46707",0.00408163265306122,1.10998378322448e-07,0.046880038861912,1.1099601276903e-07,1.1099601276903e-07,0.0221765960012747,0.533369670903143,0.846153846153846,0.0314253343630457,0.0106761565836299,0.347369374791194,0.00155481178808439
"3257",0.626530612244898,0.93057654863273,0.511187813845962,0.93057669352751,0.93057669352751,0.0347514030615441,0.940194072595144,0.615384615384615,0.00629630901495146,0.879003558718861,0.66370999280035,2.01107609074321e-06
"28119",0.00408163265306122,1.98958133486814e-05,0.0213814529776637,1.99043417574019e-05,1.99043417574019e-05,0,0.618831459503879,0.692307692307692,0.0478992550728284,0.0106761565836299,0.109356580476372,0.00698429215364852
"70615",0.0469387755102041,0.0015857056736289,0.204872583846746,0.00158571917265561,0.00158571917265561,0.0551549225683512,0.766080623489133,0.692307692307692,0.0213066750233704,0.0569395017793594,0.688988900677076,3.09480150871523e-05
"26871",0.0224489795918367,0.000950016360378839,0.110343909577208,0.000950004371488238,0.000950004371488238,0.0175686432546374,0.694353181336222,0.692307692307692,0.0638656734304378,0.0320284697508897,0.574376309804305,6.83749317370964e-05
"10288",0.257142857142857,0.237226078467761,0.264641188591475,0.237233639505065,0.237233639505065,0.125602766765544,0.852589147144339,0.615384615384615,0.00886590488071585,0.402135231316726,0.549754124222253,1.01365715676259e-05
"532",0.0183673469387755,0.000352153907174216,0.0532597157332226,0.00035214673055675,0.00035214673055675,0.00375602080458072,0.696661818872471,0.692307692307692,0.0193935037064713,0.0320284697508897,0.358886375671309,0.000253162893752701
"10820",0.0693877551020408,0.000134319138791869,0.224143878871971,0.000134317683626147,0.000134317683626147,0.0409096221494616,0.689884097128965,0.692307692307692,0.0180029454347766,0.0854092526690391,0.727426950455645,2.39834336645584e-05
"67899",0.0408163265306122,0.0297081628467989,0.0632660289051598,0.0297077559901272,0.0297077559901272,0.00435808835547099,0.746811215942427,0.692307692307692,0.0235330043134002,0.0640569395017794,0.330809830242527,0.00012547749560012
"21218",0.00612244897959184,0.00055657781949327,0.0163580662413942,0.000556569621837275,0.000556569621837275,0,0.637975555782756,0.769230769230769,0.0592530983897533,0.0142348754448399,0.201933247983987,0.00186008397967708
"59631",0.00612244897959184,0.000556577819493273,0.0163580662413883,0.000556569621837275,0.000556569621837275,0,0.637975555782756,0.769230769230769,0.0592530983897533,0.0142348754448399,0.201933247983987,0.00186008397967708
"58958",0.0306122448979592,5.79741934077562e-06,0.157595580901438,5.79752368419552e-06,5.79752368419552e-06,0.0286009938464804,0.654201976873801,0.692307692307692,0.036345355521538,0.0427046263345196,0.611678447101264,6.30374591249323e-05
"81913",0.0204081632653061,0.00115508834888897,0.0654804823359347,0.00115510506597272,0.00115510506597272,0.0101590279523535,0.72295219944729,0.692307692307692,0.0299314692530313,0.0391459074733096,0.284697504573393,0.00053279126995514
"74814",0.0306122448979592,5.6952120295149e-05,0.149768374316588,5.69511548646138e-05,5.69511548646138e-05,0.0356027402556467,0.704224530987399,0.615384615384615,0.0272132294893428,0.0391459074733096,0.656362822414077,6.82917032098596e-05
"28440",0.0163265306122449,3.892356488469e-05,0.124585158553161,3.89251956398186e-05,3.89251956398186e-05,0.0274258801691226,0.651641376574432,0.692307692307692,0.0159664183576095,0.0213523131672598,0.660947552053398,0.000116651605325857
"50238",0.00612244897959184,2.52515351520591e-06,0.0322638856179996,2.52518026573706e-06,2.52518026573706e-06,0.00021862411949103,0.593232636300176,0.692307692307692,0.0592530983897533,0.0142348754448399,0.306517889990168,0.00130918183154887
"57701",0,1.63224617572169e-09,0.028063132949225,1.63232172457772e-09,1.63232172457772e-09,0,0.449051635900788,0.769230769230769,0,0.00355871886120996,0.163374938267051,0.0136357047526011
"47779",0.0102040816326531,3.99797665458245e-07,0.191094564689394,3.99819848685102e-07,3.99819848685102e-07,0.0277227252316141,0.541762827987166,0.692307692307692,0.0314253343630457,0.0106761565836299,0.858541888292478,9.17193564686099e-05
"77032",0.0183673469387755,2.85715822991889e-05,0.085166901449384,2.85713931903299e-05,2.85713931903299e-05,0.00776001601764278,0.664590558595319,0.692307692307692,0.0150525010640445,0.0284697508896797,0.497085166791606,0.000193929022596166
"47406",0.0163265306122449,0.000189957337733649,0.108599579936961,0.000189953536822239,0.000189953536822239,0.018667262203591,0.659681496857933,0.692307692307692,0.111764928503266,0.0177935943060498,0.610038905304129,9.67159420323925e-05
"6514",0,7.75535138733608e-07,0.0104500098988571,7.75512489623315e-07,7.75512489623315e-07,0,0.525690724515479,0.769230769230769,0,0.00355871886120996,0.113571932892095,0.0204538911252789
"54270",0,1.04711977820315e-06,0.00811843579537036,1.04708870773903e-06,1.04708870773903e-06,0,0.531637809828824,0.846153846153846,0,0.00355871886120996,0.0748362620449074,0.0318175350797421
"65191",0.026530612244898,0.000256478495198756,0.139918754041565,0.000256473243258622,0.000256473243258622,0.0193731260314844,0.670149917844057,0.769230769230769,0.0427592417900447,0.0391459074733096,0.608751642187368,7.20198088078709e-05
"86257",0.0183673469387755,0.000225226651080683,0.187780515999258,0.000225221658496521,0.000225221658496521,0.036863319610986,0.620617408329399,0.769230769230769,0.0296265491948767,0.0177935943060498,0.806452969299296,4.75820203291523e-05
"63352",0.0142857142857143,6.5905063722207e-06,0.151469631419412,6.59048665135679e-06,6.59048665135679e-06,0.0186173671137051,0.545382207982625,0.769230769230769,0.0296265491948767,0.0177935943060498,0.7709045290868,0.000119370499722056
"46117",0.0224489795918367,9.69448569492952e-05,0.115045828317818,9.69442082600808e-05,9.69442082600808e-05,0.0379665246019064,0.703436668699983,0.692307692307692,0.0301050021280889,0.0320284697508897,0.542222007239308,0.000142576643980778
"46887",0.0102040816326531,4.29361750882936e-06,0.0625314150364639,4.29348717340734e-06,4.29348717340734e-06,0.00221877622846625,0.594708226737385,0.769230769230769,0.0296265491948767,0.0213523131672598,0.496297783685596,0.000457821415579459
"35065",0.00612244897959184,2.47648669340607e-05,0.0290129006252045,2.47651825677646e-05,2.47651825677646e-05,0,0.596623411782591,0.769230769230769,0.0592530983897533,0.0142348754448399,0.148125912000098,0.00359760989174281
"61342",0.124489795918367,3.23705617331263e-05,0.428639714578964,3.23708460072415e-05,3.23708460072415e-05,0.153046577672048,0.662143398977674,0.692307692307692,0.0115712478006193,0.103202846975089,0.886326226015048,4.74552844537952e-06
"1552",0.00204081632653061,1.32064225741351e-10,0.0485181349714265,1.32058001036561e-10,1.32058001036561e-10,0,0.431668615914376,0.846153846153846,0.0314253343630457,0.00711743772241993,0.384721628822411,0.00189327266632252
"26883",0.00204081632653061,1.32064225741351e-10,0.0485181349714207,1.32058001036561e-10,1.32058001036561e-10,0,0.431668615914376,0.846153846153846,0.0314253343630457,0.00711743772241993,0.384721628822411,0.00189327266632252
"45033",0.0122448979591837,4.86902097956351e-05,0.0673933657819648,4.8691930731936e-05,4.8691930731936e-05,0.0145718700806626,0.697658182260979,0.615384615384615,0.0272132294893428,0.0213523131672598,0.428646916616329,0.000354087998451824
"85225",0.0142857142857143,1.64255160132447e-05,0.119577461322497,1.64252199950379e-05,1.64252199950379e-05,0.0122225441112416,0.59281467679266,0.769230769230769,0.0501750035468149,0.0213523131672598,0.684608001056728,0.00010204726857662
"83290",0.00816326530612245,4.03007364229963e-07,0.0595947210175911,4.03006416429743e-07,4.03006416429743e-07,0,0.536927095838134,0.769230769230769,0.068033073723357,0.0177935943060498,0.417433470736653,0.000783436005872497
"29615",0.0163265306122449,2.13620939638656e-05,0.101343289205835,2.13642637946161e-05,2.13642637946161e-05,0.00512715801419898,0.61458868227687,0.769230769230769,0.0331404469721271,0.0284697508896797,0.590567172018683,0.000181388993924027
"88458",0.0244897959183673,4.4028385074105e-05,0.1219858512223,4.40274856214971e-05,4.40274856214971e-05,0.0154125826906807,0.650061248395078,0.692307692307692,0.0426657081542369,0.0391459074733096,0.62000207160484,0.000128640989442372
"60650",0.0183673469387755,1.64921636798167e-05,0.139885839515374,1.64918658224082e-05,1.64918658224082e-05,0.0153718811436105,0.596716174669165,0.769230769230769,0.0403443826271296,0.0249110320284698,0.74541276103097,9.71197312627774e-05
"25447",0.0102040816326531,4.03301490222155e-07,0.0743127226811219,4.03300538706204e-07,4.03300538706204e-07,0.000501603257115403,0.53859711498807,0.769230769230769,0.0501750035468149,0.0177935943060498,0.526393880887945,0.00039958679543595
"74706",0.0183673469387755,5.20441690071118e-05,0.0816829580860841,5.20440598286722e-05,5.20440598286722e-05,0.00781408050335362,0.678915196915792,0.615384615384615,0.0331404469721271,0.0320284697508897,0.3918827856508,0.000256296174867556
"39175",0.0306122448979592,4.93303517717263e-05,0.139548573683522,4.93326915025054e-05,4.93326915025054e-05,0.0281971814017508,0.70658696908325,0.615384615384615,0.0279307264341666,0.0498220640569395,0.586587714301343,9.60046997844054e-05
"2751",0.0224489795918367,5.54638869349561e-05,0.122729253492133,5.54631063353354e-05,5.54631063353354e-05,0.0319195329258563,0.702256981340587,0.615384615384615,0.0254926515170208,0.0355871886120996,0.46815405050089,0.000187805657881949
"50771",0.00408163265306122,3.78534893039378e-05,0.027659258864464,3.78535432594789e-05,3.78535432594789e-05,0.00120613381897491,0.650232797510394,0.615384615384615,0.0314253343630457,0.0106761565836299,0.273587144606074,0.00140190354176937
"69866",0.0571428571428571,0.00112946191929538,0.311839548894951,0.00112948094803232,0.00112948094803232,0.149940412626545,0.693588007185151,0.692307692307692,0.0351225024827704,0.0533807829181495,0.846034400021671,1.84561242643395e-05
"10505",0,3.04939225534296e-06,0.00779787740582048,3.04933584936004e-06,3.04933584936004e-06,0,0.568057420705442,0.769230769230769,0,0.00355871886120996,0.0554684266213134,0.0431811790342052
"38925",0.00816326530612245,1.51161923201095e-05,0.128004355853672,1.51158842387765e-05,1.51158842387765e-05,0.0175539168208389,0.563256151548327,0.692307692307692,1,0.00711743772241993,0.796908895529668,0.000134012231890821
"61806",0.00204081632653061,4.83526726492572e-05,0.022974235722163,4.83516771379707e-05,4.83516771379707e-05,0.000315415730176141,0.576393061144623,0.769230769230769,0.1,0.00711743772241993,0.326618122551629,0.00212054554541178
"70496",0.00408163265306122,0.000140987049913863,0.0384380523930271,0.000140984576351585,0.000140984576351585,0.0152787822116688,0.654138220338756,0.692307692307692,0.0314253343630457,0.0106761565836299,0.188042624027886,0.00362149351773045
"30284",0.0102040816326531,5.46195062692825e-05,0.0651340426582353,5.46186862156943e-05,5.46186862156943e-05,0.00246961934556488,0.601217424335544,0.769230769230769,0.0159664183576095,0.0177935943060498,0.52302783819346,0.00036008260897432
"71368",0.0346938775510204,0.00548536724335729,0.170172958897599,0.00548537387597104,0.00548537387597104,0.0279797089143398,0.706182507580901,0.692307692307692,0.0250875017734074,0.0391459074733096,0.75005675213502,2.32541912937277e-05
"60582",0.00816326530612245,1.59410346655532e-06,0.0872076780991944,1.59406679589823e-06,1.59406679589823e-06,0.00727380341230957,0.561595035337969,0.769230769230769,0.0478992550728284,0.0106761565836299,0.649469631251371,0.000222752803638167
"79826",0.00816326530612245,3.61318532609086e-06,0.0521231459271596,3.61311252298392e-06,3.61311252298392e-06,0.00162342184179307,0.5878944145829,0.692307692307692,0.0592530983897533,0.0177935943060498,0.396711241227493,0.000716995221165362
"80770",0.00612244897959184,2.2220024751714e-06,0.0458597089745737,2.2219427659053e-06,2.2219427659053e-06,0.00628858480946544,0.565952402013098,0.692307692307692,0.0478992550728284,0.0142348754448399,0.394334602082107,0.000956884608663397
"10547",0.0979591836734694,0.000184192293897035,0.153089357706986,0.000184199350004952,0.000184199350004952,0.017356577990508,0.726279984238925,0.615384615384615,0.0125803052768978,0.167259786476868,0.604723478969031,3.74565854341379e-05
"83302",0.0142857142857143,6.41616554906111e-05,0.0839675205748909,6.41604987959742e-05,6.41604987959742e-05,0.00657466653662727,0.603585510532848,0.769230769230769,0.0592530983897533,0.0249110320284698,0.59009614341156,0.000239505641548599
"81915",0.00612244897959184,2.90177907170493e-07,0.0454337830149607,2.90174985910087e-07,2.90174985910087e-07,0,0.516560424921032,0.769230769230769,0.0592530983897533,0.0142348754448399,0.441944778937575,0.000883170981481353
"80545",0,5.37393863280079e-07,0.0104210393204935,5.37535845372009e-07,5.37535845372009e-07,0,0.54844539358077,0.769230769230769,0,0.00355871886120996,0.0420599251742098,0.0568175517795609
"46453",0.0244897959183673,2.80547676700557e-06,0.218322311228691,2.8055741427508e-06,2.8055741427508e-06,0.0671520711465956,0.583742485631804,0.692307692307692,0.0193935037064713,0.0284697508896797,0.799356204574322,6.19556781199235e-05
"79994",0.00408163265306122,5.48904221729197e-07,0.0430796121365092,5.49046499009216e-07,5.49046499009216e-07,0.0013623243017857,0.552777870317293,0.769230769230769,0.0478992550728284,0.0106761565836299,0.256755573345094,0.00238974254782819
"40572",0.036734693877551,0.00964274559678288,0.132647084160236,0.00964269877373945,0.00964269877373945,0.0215388122434779,0.71360411289004,0.692307692307692,0.0217248903444241,0.0498220640569395,0.52576657156477,2.82909706979317e-05
"59285",0.151020408163265,0.0540353005586068,0.248616284753044,0.054034869347335,0.054034869347335,0.0549638815208986,0.815668656712989,0.615384615384615,0.01169244634939,0.224199288256228,0.547574484199862,8.35025841314776e-06
"68798",0.0224489795918367,0.00076214230334451,0.150748317263259,0.000762128077832777,0.000762128077832777,0.0422145266935978,0.642655534354434,0.692307692307692,0.0888796475846299,0.0249110320284698,0.677091967347184,6.34466399456613e-05
"69438",0.0224489795918367,1.40357335401934e-06,0.158902695469776,1.40353765244492e-06,1.40353765244492e-06,0.00939277562934489,0.592162273209581,0.692307692307692,0.0315353252625132,0.0284697508896797,0.677661233931125,9.69721654890675e-05
"55098",0.00816326530612245,2.18147405647516e-05,0.0443073515580851,2.18144231924868e-05,2.18144231924868e-05,0.000700010764807489,0.587807491258845,0.769230769230769,0.0592530983897533,0.0177935943060498,0.428875682198819,0.000600070570458528
"75925",0,5.3559409266249e-07,0.0073944112453132,5.35585699623269e-07,5.35585699623269e-07,0,0.572057425300508,0.692307692307692,0,0.00355871886120996,0.0348510534284553,0.068181195734024
"84355",0.0591836734693878,0.000131186870674214,0.293585520210089,0.000131186021213743,0.000131186021213743,0.0651339283724302,0.736617733047367,0.615384615384615,0.0159601058953807,0.0569395017793594,0.812990098690687,1.13445919339102e-05
"334",0.00408163265306122,7.54121170797189e-05,0.0175684883233832,7.54104844779248e-05,7.54104844779248e-05,0,0.649446945564173,0.769230769230769,0.0478992550728284,0.0106761565836299,0.104051516682024,0.0071124864254641
"36759",0.0285714285714286,0.000223149095929365,0.155463438879488,0.000223147537105424,0.000223147537105424,0.0193271965327422,0.701249991862905,0.692307692307692,0.0331074585016383,0.0320284697508897,0.635763576601083,4.21612258420226e-05
"11808",0.0183673469387755,5.79687855889414e-05,0.0976427338834475,5.7967746248137e-05,5.7967746248137e-05,0.0101731559318336,0.641928556686069,0.692307692307692,0.0193935037064713,0.0320284697508897,0.602391197362851,0.000117695035672827
"38310",0.00408163265306122,3.12090513883571e-05,0.0459257324316741,3.1208960648137e-05,3.1208960648137e-05,0.00554563417283417,0.580442271233702,0.769230769230769,0.0314253343630457,0.00711743772241993,0.497700668793376,0.000597418531164444
"56293",0,1.27416588835177e-07,0.0163977539474538,1.27415046723031e-07,1.27415046723031e-07,0,0.474828152379476,0.846153846153846,0,0.00355871886120996,0.287882451704441,0.00681751837992321
"67321",0.00612244897959184,1.24620202808938e-06,0.0839153489895268,1.24865841950006e-06,1.24865841950006e-06,0.0111297842992921,0.540101424585209,0.769230769230769,0.6,0.00711743772241993,0.620193733182948,0.000258578637385176
"7266",0.0204081632653061,0.00592930866690284,0.0408206614183422,0.00592926629852145,0.00592926629852145,0.000878503948260251,0.750798584107123,0.692307692307692,0.0291738804157441,0.0391459074733096,0.2587734023483,0.000513992025477124
"29052",0.0142857142857143,0.000111030697202785,0.0651135277011228,0.000111028888733043,0.000111028888733043,0.0120569171410946,0.682848477329287,0.692307692307692,0.0296265491948767,0.0249110320284698,0.380808573157593,0.000406033991640798
"41560",0.00612244897959184,3.02609099445644e-05,0.0579904904207945,3.0260301175738e-05,3.0260301175738e-05,0.00611462543994416,0.5637052234791,0.769230769230769,0.6,0.0106761565836299,0.499167929052739,0.000420765160523435
"35913",0.495918367346939,0.879364937707089,0.381797779713976,0.87936361156059,0.87936361156059,0.0371219901715512,0.914191075080691,0.692307692307692,0.00662519132752684,0.846975088967972,0.541028126884362,5.52122166235148e-06
"57534",0.116326530612245,0.0855832651531206,0.214579558258245,0.0855823224110775,0.0855823224110775,0.0911065061888138,0.833944668517712,0.615384615384615,0.0136863045190413,0.160142348754448,0.503826507256871,1.14716174725841e-05
"31371",0.00408163265306122,3.04765443435663e-05,0.048311348652054,3.04759592979866e-05,3.04759592979866e-05,0.00565894649163603,0.568300001876318,0.769230769230769,0.3,0.00711743772241993,0.449901844190275,0.000643024257389213
"53579",0.0387755102040816,0.00870896760204099,0.137804351217902,0.00870890322483785,0.00870890322483785,0.044985761654913,0.765802622021009,0.692307692307692,0.0217248903444241,0.0533807829181495,0.572437095310794,4.12071256259286e-05
"32292",0.0653061224489796,0.00429210758621872,0.253213466860226,0.00429267280887204,0.00429267280887204,0.057990488714483,0.795902982082691,0.615384615384615,0.0174091545483878,0.0818505338078292,0.728113937096204,1.94487568079422e-05
"72157",0.00612244897959184,1.93330020839795e-05,0.0348909950974409,1.93351586464998e-05,1.93351586464998e-05,0.00129183640903221,0.640195355384287,0.692307692307692,0.188552006178274,0.0106761565836299,0.307216963732081,0.000922068844098883
"85467",0,5.54826614610282e-07,0.00803072229040255,5.54899498386999e-07,5.54899498386999e-07,0,0.571863379509913,0.692307692307692,0,0.00355871886120996,0.0315434534509914,0.0749993821067019
"30080",0.0755102040816327,0.0254008099377184,0.195719702757784,0.0254005886135342,0.0254005886135342,0.0693593085578223,0.805528208533267,0.615384615384615,0.0208277137906183,0.096085409252669,0.605694692887534,2.82918628741663e-05
"63751",0.0163265306122449,0.00051305160720774,0.0706940830126117,0.000513078337503648,0.000513078337503648,0.00515502344041611,0.714245411731279,0.692307692307692,0.0296265491948767,0.0249110320284698,0.452249061181392,0.000217508679245081
"80867",0.00204081632653061,0.000105798019956053,0.011625996515851,0.000105796252646112,0.000105796252646112,0,0.623798151022192,0.692307692307692,0.0314253343630457,0.00711743772241993,0.132059412160071,0.0082681963315568
"1363",0.0183673469387755,0.00118930624740421,0.0780753420857527,0.00118935502342032,0.00118935502342032,0.00981607419355126,0.731584891730682,0.692307692307692,0.0200700014187259,0.0320284697508897,0.384248036583884,0.00028663530473451
"22749",0.00408163265306122,0.000576453901766508,0.0173442263916365,0.000576443193721329,0.000576443193721329,1.26178055597145e-05,0.624254594204014,0.692307692307692,0.0314253343630457,0.0106761565836299,0.309418245861915,0.00130228872602079
"8308",0.00204081632653061,0.00052617283645727,0.0103845215832116,0.00052616303332076,0.00052616303332076,0,0.618081697968636,0.692307692307692,0.0314253343630457,0.00711743772241993,0.241171789800479,0.00330913121728313
"88772",0,2.38789600925303e-06,0.00801818424989308,2.3878283027556e-06,2.3878283027556e-06,0,0.582726593214543,0.692307692307692,0,0.00355871886120996,0.0315434534509914,0.0749993821067019
"27812",0.00612244897959184,6.10542062239517e-07,0.0609661096590296,6.10820657346656e-07,6.10820657346656e-07,7.42586257744265e-07,0.51674931866839,0.846153846153846,0.0592530983897533,0.0106761565836299,0.602609777337843,0.0004254686555377
"59972",0.00204081632653061,4.54992322490772e-07,0.0270953430914609,4.55129511017028e-07,4.55129511017028e-07,0,0.516508077724978,0.846153846153846,0.0314253343630457,0.00711743772241993,0.274048283544731,0.00340842519358427
"78448",0.00612244897959184,1.00773306578476e-05,0.0392305749440902,1.00770396885916e-05,1.00770396885916e-05,0.00102193979560487,0.607545021112412,0.769230769230769,0.0478992550728284,0.0142348754448399,0.263270038174723,0.0018781589254022
"84965",0.026530612244898,3.50281682078601e-05,0.146513984649348,3.50276515647199e-05,3.50276515647199e-05,0.0136657039710218,0.642321626254979,0.769230769230769,0.0254926515170208,0.0391459074733096,0.69359996156286,6.98413575052089e-05
"68780",0.00408163265306122,2.92298326905558e-05,0.0204883293308303,2.92325493759121e-05,2.92325493759121e-05,1.37991189096223e-05,0.619548768388399,0.692307692307692,0.0478992550728284,0.0106761565836299,0.132876885733145,0.00557394979622724
"6226",0.0204081632653061,6.34744740878977e-06,0.0948358379129736,6.34762371770322e-06,6.34762371770322e-06,0.0255144607956553,0.63888346415868,0.692307692307692,0.0193935037064713,0.0320284697508897,0.578305562481456,0.000138229797759802
"20138",0.00816326530612245,0.000503384882569522,0.0327614480517034,0.000503414236394414,0.000503414236394414,0.00458800581663291,0.671065867584761,0.692307692307692,0.188552006178274,0.0142348754448399,0.351097879140959,0.000631558619403181
"17032",0.0102040816326531,0.000105517006768046,0.0608731108956159,0.000105518161628534,0.000105518161628534,0.00265180701113943,0.613507022983369,0.692307692307692,0.0501750035468149,0.0177935943060498,0.501150655767021,0.000397663077576286
"51095",0,0.00011689759421898,0.0015911027666853,0.000116895586525863,0.000116895586525863,0,0.618197053261022,0.692307692307692,0,0.00355871886120996,0.0170610241711355,0.131817601879018
"71569",0.0571428571428571,0.000815347379748928,0.252497301654922,0.000815328425780202,0.000815328425780202,0.0319662345795571,0.710393885193052,0.692307692307692,0.0195077428748371,0.0533807829181495,0.80788698460373,1.6356309682392e-05
"33268",0.00612244897959184,0.000782833260622277,0.0205885654278108,0.000782815179284476,0.000782815179284476,0.000703072627651507,0.682354316317423,0.692307692307692,0.188552006178274,0.0142348754448399,0.155099099300882,0.00339321960399311
"86597",0.0163265306122449,7.21030332368396e-05,0.084326498325407,7.2101546062649e-05,7.2101546062649e-05,0.00498964664022577,0.667551312523047,0.615384615384615,0.0159664183576095,0.0249110320284698,0.611561269567134,0.000141423690339464
"51115",0.00816326530612245,2.67464222043222e-05,0.0540799931466237,2.67485570499234e-05,2.67485570499234e-05,0.00628999154700295,0.655009942573168,0.692307692307692,0.188552006178274,0.0142348754448399,0.479235404454846,0.000454210278780243
"23981",0.0387755102040816,0.0376408176707625,0.0559196015676498,0.0376404199855137,0.0376404199855137,0.00226165287693529,0.779875584769962,0.692307692307692,0.0235151607313432,0.0676156583629893,0.259393131485664,0.00020820361941085
"34684",0.0183673469387755,0.00834169117692063,0.0699511780620827,0.0083415846434457,0.0083415846434457,0.0166369908922445,0.702397035110513,0.692307692307692,0.0426657081542369,0.0249110320284698,0.528394320156134,0.000144999176424889
"74539",0.0244897959183673,0.0128300401404512,0.0641156373905829,0.0128298842371819,0.0128298842371819,0.00430870604013539,0.719848807025243,0.692307692307692,0.0331074585016383,0.0320284697508897,0.49103778031228,8.21200383887968e-05
"72875",0.151020408163265,0.0540641020604137,0.236978884173187,0.0540636710884274,0.0540636710884274,0.0338290589136336,0.818748499423894,0.615384615384615,0.0113307537309302,0.231316725978648,0.537038101104867,8.48281586004013e-06
"68716",0.036734693877551,3.64490560877761e-05,0.0875872459126889,3.64956674102673e-05,3.64956674102673e-05,0,0.60465453339598,0.692307692307692,0.0248863040849584,0.0676156583629893,0.500895142950185,0.000147544136860764
"82626",0.0653061224489796,0.00056961336357573,0.161075951165138,0.000569647676432774,0.000569647676432774,0.00635768097784134,0.67999953666422,0.692307692307692,0.0171764627563286,0.106761565836299,0.668362614248634,3.98377183756793e-05
"4749",0.036734693877551,3.64490560877699e-05,0.0875872459126823,3.64956674102673e-05,3.64956674102673e-05,0,0.60465453339598,0.692307692307692,0.0248863040849584,0.0676156583629893,0.500895142950185,0.000147544136860764
"4970",0.036734693877551,3.64490560877823e-05,0.0875872459126756,3.64956674102673e-05,3.64956674102673e-05,0,0.60465453339598,0.692307692307692,0.0248863040849584,0.0676156583629893,0.500895142950185,0.000147544136860764
"10401",0.036734693877551,3.64490560877637e-05,0.0875872459126687,3.64956674102673e-05,3.64956674102673e-05,0,0.60465453339598,0.692307692307692,0.0248863040849584,0.0676156583629893,0.500895142950185,0.000147544136860764
"10403",0.036734693877551,3.64490560877699e-05,0.0875872459126618,3.64956674102673e-05,3.64956674102673e-05,0,0.60465453339598,0.692307692307692,0.0248863040849584,0.0676156583629893,0.500895142950185,0.000147544136860764
"49557",0.036734693877551,3.64490560877576e-05,0.0875872459126548,3.64956674102673e-05,3.64956674102673e-05,0,0.60465453339598,0.692307692307692,0.0248863040849584,0.0676156583629893,0.500895142950185,0.000147544136860764
"59071",0.036734693877551,3.64490560877637e-05,0.0875872459126476,3.64956674102673e-05,3.64956674102673e-05,0,0.60465453339598,0.692307692307692,0.0248863040849584,0.0676156583629893,0.500895142950185,0.000147544136860764
"60007",0.036734693877551,3.64490560877576e-05,0.0875872459126403,3.64956674102673e-05,3.64956674102673e-05,0,0.60465453339598,0.692307692307692,0.0248863040849584,0.0676156583629893,0.500895142950185,0.000147544136860764
"64826",0.063265306122449,0.000357913187388351,0.157352098736405,0.000357955987710875,0.000357955987710875,0.00519405047254004,0.672310555976132,0.692307692307692,0.0180822116312142,0.106761565836299,0.66185450896548,4.83167409660814e-05
"69392",0.036734693877551,3.64490560877637e-05,0.0875872459126329,3.64956674102673e-05,3.64956674102673e-05,0,0.60465453339598,0.692307692307692,0.0248863040849584,0.0676156583629893,0.500895142950185,0.000147544136860764
"79509",0.036734693877551,3.64490560877761e-05,0.0875872459126254,3.64956674102673e-05,3.64956674102673e-05,0,0.60465453339598,0.692307692307692,0.0248863040849584,0.0676156583629893,0.500895142950185,0.000147544136860764
