"","degree","eigenvector","pagerank","authorities","hubscore","betweenness","closeness","informationcent","eccentricity","densitymnc","lobby","leverage","localbridge"
"13420",10,0.000114743623933242,3.91119657579238e-05,0.000114741064235572,0.000114741064235572,0,2639.20357142857,0.662165090030371,9,1.36066147446714,6,-0.481321828792381,0.240946904820161
"13449",210,0.208192327841203,0.000221258103432548,0.208200200233351,0.208200200233351,203669.699227085,3438.10476190476,0.702845738541744,8,0.18964848954364,100,-0.157023128568328,0.000985534210632017
"13473",16,0.00756300831996926,4.42155120603096e-05,0.0075629245417803,0.0075629245417803,37265.17116285,2907.35317460317,1.731143714584,9,0.592530983897533,8,-0.42575100080488,0.0949569434430323
"13495",496,0.878652426580759,0.00034201337781923,0.878651071722307,0.878651071722307,171670.414231986,3796.85198412698,1.57146866410063,9,0.130757273563569,239,-0.0391508171333099,0.00125986110519699
"13497",2,0,4.71047620547566e-05,0,0,0,2,1.83891220935188,2,0,2,-0.5,1.5
"13498",4,0,6.06872298872854e-05,0,0,0,4.16666666666667,0.696396686362397,3,0.628506687260914,3,-0.214285714285714,0.357142857142857
"13499",4,0.00360918628547152,2.37159875124761e-05,0.00360914727494606,0.00360914727494606,0,2753.64563492063,2.32450996185595,10,0.628506687260914,3,-0.491967871485944,0.495983935742972
"1350",42,1.86722663556549e-05,0.000189102585272784,1.8672439065651e-05,1.8672439065651e-05,88822.7542440584,2711.99642857143,2.03868746472906,8,0.470660086268003,12,0.318084903838634,0.00691936866500934
"13500",10,1.32023266167888e-05,4.54528094597382e-05,1.32019180013873e-05,1.32019180013873e-05,0,2367.83650793651,2.35402934539367,10,1.36066147446714,6,-0.330687830687831,0.174027686222808
"13510",206,0.207937739252893,0.000172817853180249,0.207945616702155,0.207945616702155,48223.2273914198,3430.82142857143,1.19001153075949,8,0.20448416983008,99,-0.179385235995008,0.00240147480357968
"13512",6,0.000853865721049226,3.12255272413708e-05,0.00085389012005736,0.00085389012005736,2950.07451525244,2605.7126984127,1.97297589758091,9,0.628506687260914,4,-0.564285714285714,0.4875
"13514",6,0.00170958136379716,2.08196908016012e-05,0.00170963024949515,0.00170963024949515,0,2583.7496031746,0.689238291092675,9,0.957985101456568,4,-0.678751123090746,0.621297656793751
"13515",4,4.41590585161509e-10,4.76361052000736e-05,4.41592563021374e-10,4.41592563021374e-10,0,1821.10364357864,0.667506641477113,11,0.628506687260914,3,-0.380952380952381,0.555555555555556
"13518",6,4.89939820420277e-05,3.39270346346245e-05,4.89929589550005e-05,4.89929589550005e-05,0,2280.70912698413,1.24242731627595,10,0.957985101456568,4,-0.572514619883041,0.578723404255319
"13521",6,0,8.32778147901792e-05,0,0,0,3,2.21692994073033,1,0.957985101456568,4,0,0.166666666666667
"13523",4,1.51938188655229e-07,4.82272003633394e-05,1.51933412379454e-07,1.51933412379454e-07,0,1994.77705627706,2.28571428571429,11,0.628506687260914,3,-0.166666666666667,0.333333333333333
"13534",16,2.24662909036028e-05,6.44159368506792e-05,2.24657817022625e-05,2.24657817022625e-05,5702.16301946322,2582.77341269841,2.05808016777625,9,0.544264589786856,8,-0.273645577686498,0.0911001317994929
"13535",4,1.23154280568683e-07,4.40043381553207e-05,1.2315066033418e-07,1.2315066033418e-07,0,1878.14765512265,0.710897327457253,12,0.628506687260914,3,-0.277777777777778,0.388888888888889
"13574",74,0.00209813222221364,0.000176374075133237,0.0020980871250872,0.0020980871250872,91402.2056201548,3058.02341269841,1.09964952162728,9,0.308594076639123,26,0.222558615582355,0.00490447053299002
"13575",4,1.86766893412174e-08,3.80500382199677e-05,1.86768102018047e-08,1.86768102018047e-08,0,2159.8119047619,1.79450781853499,9,0.628506687260914,3,-0.42,0.46
"13577",36,0.0333505390310466,4.32203968674339e-05,0.0333501751698695,0.0333501751698695,0,3093.04285714286,3.125,8,0.54475826645163,19,-0.650333261738277,0.102696273645347
"13587",16,5.66009356161424e-06,8.40304350334096e-05,5.66065487301767e-06,5.66065487301767e-06,34649.7247936926,2534.73055555556,2.23236578232576,9,0.698166133432967,8,0.0527739804055593,0.0423530885175319
"13589",114,0.0546162415371583,0.000106483994852072,0.0546155727063959,0.0546155727063959,752.078073214916,3204.2746031746,1.32411584620086,9,0.278141599676592,56,-0.192169886272671,0.00988146121740512
"13615",100,0.0271541793017386,0.000203210491003841,0.0271537923413274,0.0271537923413274,230733.41824339,3434.96984126984,1.61348789956901,9,0.26159920227456,39,-0.0252849649151194,0.00249779146491181
"13616",2,5.65755969961253e-05,1.53614194759943e-05,5.65748980396914e-05,5.65748980396914e-05,0,2481.20873015873,2.23086209848051,10,0,2,-0.955555555555556,22
"13620",2,0,8.32778147901681e-05,0,0,0,1,2.26249422265931,1,0,2,0,0.5
"1363",20,0.00118930624740418,7.65582223704481e-05,0.00118935502342032,0.00118935502342032,39656.2988791469,3032.59007936508,1.63794423448724,9,0.401400028374519,10,-0.334148417084596,0.0632066832260125
"13642",74,0.0124737724176786,0.000155312356027545,0.0124736575844571,0.0124736575844571,100861.276636358,3389.04246031746,2.07484514447869,9,0.352454337329204,32,-0.137548510127234,0.00577083323508368
"13643",14,4.61000930109329e-09,7.70249143095761e-05,4.60999071352076e-09,4.60999071352076e-09,0,1973.53055555556,1.72300346096987,10,0.853314163084737,8,-0.0317460317460317,0.0753424657534247
"13649",16,0.00512397915097903,5.15154719193902e-05,0.00512390220571094,0.00512390220571094,3358.95627046989,2949.28531746032,1.06529892497785,9,0.853314163084737,8,-0.408184132129698,0.0743157270327912
"13650",4,5.63849032930108e-05,2.26815872181922e-05,5.63839529405981e-05,5.63839529405981e-05,0,2593.29087301587,2.15745552882018,10,0.628506687260914,3,-0.882051282051282,3.98461538461538
"13655",2,6.9980768531143e-06,1.68703453329916e-05,6.99843947736432e-06,6.99843947736432e-06,0,2438.54603174603,1.20123874229158,10,0,2,-0.975308641975309,40
"13675",52,9.55818037415638e-06,0.000250366813844313,9.55881355955251e-06,9.55881355955251e-06,159457.3138815,2582.99007936508,0.968449200812514,9,0.425602823876819,16,0.482701034603548,0.00427971574998262
"13677",6,9.45149392908314e-08,4.16417876318302e-05,9.45152294911607e-08,9.45152294911607e-08,1091.11297152829,2232.08333333333,1.05428853424444,10,0.628506687260914,4,-0.466666666666667,0.426829268292683
"13734",64,0.00450057391607545,0.000273874632135369,0.00450051722637951,0.00450051722637951,432348.888768581,3164.45198412698,1.89563340447284,9,0.309644793597371,18,0.37487336639498,0.00252929426004339
"13735",40,1.83633074551868e-06,8.8242010422796e-05,1.83628010099565e-06,1.83628010099565e-06,0,2437.77777777778,1.07613004708425,10,0.470303214626865,21,-0.0602331250598352,0.0274133791905743
"13736",4,2.09129109298709e-05,2.44796562620056e-05,2.0912627862146e-05,2.0912627862146e-05,0,2586.2619047619,2.25,8,0.628506687260914,3,-0.908163265306122,5.11475409836066
"13781",60,0.0136145277690946,0.000204545141376034,0.013614587725784,0.013614587725784,337042.54206184,3250.21626984127,1.88083656355653,9,0.386253682519114,22,0.134338443072417,0.00303627308558231
"13782",2,8.04923302007104e-07,2.10110027787615e-05,8.04899749037597e-07,8.04899749037597e-07,0,2263.37619047619,2.45691032906478,10,0,2,-0.833333333333333,5.5
"13783",2,1.31989081236857e-07,2.39249702399425e-05,1.31985507118306e-07,1.31985507118306e-07,0,2016.23174603175,2.45301801147734,10,0,2,-0.6,2
"13785",178,0.0129454330041542,0.00015524916012671,0.0129454252326493,0.0129454252326493,4776.45766718264,3332.69841269841,2.4261286727715,9,0.214341365716553,90,-0.0181185534043504,0.00553863602197486
"13796",12,0.00776649895923269,3.70372770647963e-05,0.00776640666954087,0.00776640666954087,7152.28746097863,2909.5996031746,1.54400919808066,9,1.0035000709363,6,-0.43042432190953,0.11365014828479
"13797",154,0.065835940841199,0.000129758453362735,0.0658350930013523,0.0658350930013523,0,3409.19722222222,0.943109188083244,9,0.2432870159292,78,-0.201580228196934,0.00888893634357105
"13798",62,2.27643255030715e-06,0.000117937504158853,2.27636335790607e-06,2.27636335790607e-06,0,2462.61031746032,2.17400390752145,10,0.361946177121621,32,-0.0701838152692031,0.0182924802902828
"13799",40,1.30675035211683e-09,8.44291275715485e-05,1.30669709357767e-09,1.30669709357767e-09,0,1749.84577922078,2.38509561948738,12,0.470303214626865,21,-0.00121951219512195,0.0250596658711217
"13805",4,0,8.32778147900905e-05,0,0,0,2,0.517166003259826,1,0.628506687260914,3,0,0.25
"13807",4,5.22437076529974e-05,2.90771880082544e-05,5.2242547514221e-05,5.2242547514221e-05,0,2274.94444444444,2.34804491861177,10,0.628506687260914,3,-0.509090909090909,0.652173913043478
"13810",6,1.03005678022782e-07,5.18786696997795e-05,1.03205994552305e-07,1.03205994552305e-07,4122.52647888002,2187.92936507936,2.42243121227538,10,0.628506687260914,4,-0.364285714285714,0.327552986512524
"13811",22,2.16876232525167e-05,7.09531658808796e-05,2.16871889629161e-05,2.16871889629161e-05,0,2651.0126984127,1.57833200456392,9,0.583477608314881,12,-0.378411255693619,0.0875782314318785
"13812",4,2.58620948535792e-09,4.55996760806423e-05,2.58721445886504e-09,2.58721445886504e-09,0,1801.15836940837,0.51253018454123,11,0.628506687260914,3,-0.333333333333333,0.416666666666667
"13834",40,0.000348322220571995,0.000123570069280212,0.000348314529356849,0.000348314529356849,94247.8290573597,3023.61507936508,2.24797806291833,9,0.429113626184929,17,-0.0252204967779908,0.017461744000663
"13835",2,1.96133734698427e-08,3.05900557412695e-05,1.96134738087536e-08,1.96134738087536e-08,0,1974.19325396825,0.564684530704007,10,0,2,-0.714285714285714,3
"13836",4,0,4.5428868671341e-05,0,0,0,5.33333333333333,2,3,0.628506687260914,3,-0.3,0.4
"13843",96,8.14553665208592e-05,0.000134058579023799,8.14648794646127e-05,8.14648794646127e-05,50502.7250955951,2952.63333333333,2.17458813577455,8,0.270837898685256,48,0.0392581408825379,0.00826137646914388
"13895",48,0.000448686707403726,0.000207853014804683,0.000448677985976957,0.000448677985976957,370882.643787913,3065.7880952381,0.729036178357046,7,0.275895487513653,18,0.230521613551279,0.00885024620361588
"139",12,5.84541243045203e-07,6.83533776242485e-05,5.84535326768331e-07,5.84535326768331e-07,615.431029135407,2197.6126984127,0.506367889016435,9,1.0035000709363,6,-0.0162337662337662,0.0685714285714286
"13900",8,2.1527989791029e-06,4.5297953211368e-05,2.15273312480147e-06,2.15273312480147e-06,431.639876715793,2355.65952380952,1.35449780601692,10,0.957985101456568,5,-0.393506493506493,0.278884462151394
"13932",60,0.000580625882224571,0.000190470973985869,0.000580614200796183,0.000580614200796183,98595.867626576,2961.37738095238,0.686426704152333,8,0.382318688121457,24,0.220924117786065,0.00615267550558069
"13973",172,0.0175779894388512,0.000189849956073124,0.0175778773376608,0.0175778773376608,85151.3596541056,3300.16746031746,0.828464141569108,9,0.218741167769541,76,0.0601734011846963,0.00243510265272945
"13974",92,0.0215675712039177,8.54936776626045e-05,0.0215672664623115,0.0215672664623115,0,3052.87103174603,1.92776397337808,9,0.284212609731442,47,-0.154297114588505,0.0135665007105769
"13977",2,1.13037504477383e-06,1.89129835210838e-05,1.13035374020041e-06,1.13035374020041e-06,0,2317.65317460317,1.07065005452333,10,0,2,-0.894736842105263,9
"13978",4,2.88843776958783e-06,2.63422129154585e-05,2.88901854625041e-06,2.88901854625041e-06,0,2408.25317460317,0.914376004529647,10,0.628506687260914,3,-0.714285714285714,1.5
"13987",14,0.000405215285024946,5.50807784451581e-05,0.00040520879416172,0.00040520879416172,4451.97138925597,2670.07261904762,1.23045584425864,9,0.319328367152189,8,-0.346786921089247,0.124639971226502
"13991",6,9.08711260763696e-05,5.96411999909412e-05,9.08693174378628e-05,9.08693174378628e-05,22404,2542.57341269841,0.465650185480929,10,0.628506687260914,3,-0.0696969696969697,0.109947643979058
"13993",4,5.19082789039553e-08,4.55536844971809e-05,5.19085431466609e-08,5.19085431466609e-08,22404,2089.01349206349,1.49335411326843,10,2,2,-0.242424242424242,0.238095238095238
"140",2,9.04986197855903e-05,1.92827334094236e-05,9.04968220002932e-05,9.04968220002932e-05,0,2541.40674603175,1.49071140786934,10,0,2,-0.96875,31.5
"14002",50,0.00276239460071464,0.000123709030444352,0.00276237686405716,0.00276237686405716,127546.150319064,2960.88174603175,2.25432958069714,9,0.468448076893334,21,0.000363764671351379,0.00400946307436362
"14005",114,9.72405156908189e-05,0.000194844342667475,9.72494341364185e-05,9.72494341364185e-05,226591.603331137,3005.6119047619,1.18047936090496,8,0.259732847198775,48,0.194672316551479,0.00471153302710495
"14011",8,0.00233491468310414,1.94845253469835e-05,0.002334909922418,0.002334909922418,0,2768.66031746032,1.48977866152255,9,1.18506196779507,5,-0.905745151633476,2.50276001051433
"14014",16,3.69879932435365e-05,4.68571664984351e-05,3.69873022098946e-05,3.69873022098946e-05,0,2582.38888888889,2.29402023379851,9,0.806887652542592,9,-0.522396699634551,0.176283067943919
"14018",36,3.32047924542306e-05,0.000102625651688485,3.32044594484934e-05,3.32044594484934e-05,46406.1715630551,2786.62261904762,0.644320846289914,8,0.390046296605969,19,-0.0942574565580757,0.0308283810489323
"14022",76,0.000149224776151169,0.000111117161459884,0.000149232621985133,0.000149232621985133,18170.4711574185,2926.03095238095,1.66640418641488,8,0.352454337329204,38,-0.105657201095899,0.0104025775827129
"1403",204,0.105892860589075,0.000283534782775906,0.105891771009219,0.105891771009219,389751.999401666,3630.53571428571,1.95502249026715,8,0.206958642106218,68,0.132450452597568,0.00134450055674707
"1404",4,6.76082597324979e-08,4.04073734333728e-05,6.76064144583167e-08,6.76064144583167e-08,0,2013.34094516594,0.930142010354541,11,0.628506687260914,3,-0.333333333333333,0.416666666666667
"14053",74,0.00526117926602984,0.000169962140173738,0.00527190077865294,0.00527190077865294,151856.464202448,3053.90912698413,1.27632324601752,9,0.424531069684584,27,0.258132023358247,0.00389769558045794
"14065",48,3.14271309886388e-05,0.000130887208656604,3.14269663034957e-05,3.14269663034957e-05,22283.0620202977,2701.22222222222,1.04816098782363,9,0.426133500467409,21,0.0976633363036814,0.0141619469835384
"14066",4,0,8.32778147899856e-05,0,0,0,2,2.25,1,0.628506687260914,3,0,0.25
"14069",8,0.000497116010553799,3.81860545498255e-05,0.000497105370492497,0.000497105370492497,3921.22531511848,2782.58174603175,1.1182694740551,9,0.957985101456568,5,-0.375029226093056,0.179716360904139
"14070",2,0,8.32778147901045e-05,0,0,0,1,2,1,0,2,0,0.5
"14083",10,7.77507870646729e-07,6.55598677655012e-05,7.77483597430532e-07,7.77483597430532e-07,3187.74598313795,2324.575,2.468337493814,8,1.18506196779507,6,-0.283268692092221,0.149068322981366
"141",4,4.75991100529509e-05,2.36355946709549e-05,4.75981541859035e-05,4.75981541859035e-05,0,2603.2119047619,2.66666666666667,9,0.628506687260914,3,-0.921072796934866,6.08080808080808
"14101",114,2.98892496592549e-05,0.000219565867952655,2.98887050172627e-05,2.98887050172627e-05,126563.653369466,2758.14841269841,2.2143056570487,9,0.27685593049745,48,0.338228012877717,0.00238901240190304
"14103",14,0.000156908813679842,5.27691879728226e-05,0.00015690720266636,0.00015690720266636,22404,2660.84563492063,1.06443752968446,10,0.702450049655408,7,-0.39008257782315,0.0553552129435425
"14104",6,0.000388032546003386,2.9924336608387e-05,0.000388066299619913,0.000388066299619913,0,2855.21031746032,2.18834494550709,9,0.957985101456568,4,-0.887088974854932,2.73399014778325
"1411",2,0,6.41464249058913e-05,0,0,0,1.5,1.27975067667442,2,0,2,-0.333333333333333,1
"14113",32,5.50077064173423e-05,0.000136521987168977,5.50570253796548e-05,5.50570253796548e-05,127864.537707678,2831.1369047619,1.82143993255579,8,0.496546247718518,14,0.115962900190818,0.0186954567630031
"14114",2,5.37393863278148e-07,2.20226550352197e-05,5.37535845372009e-07,5.37535845372009e-07,0,2273.43412698413,2.08226004458768,10,0,2,-0.923076923076923,12.5
"14126",12,6.97252456519571e-05,5.27048731260147e-05,6.97245856819109e-05,6.97245856819109e-05,14732.3896205868,2761.84047619048,1.87537964078893,9,0.957985101456568,6,-0.430576081007115,0.117234984479863
"14172",106,0.0333256808692676,0.000187816265014965,0.0333254336719813,0.0333254336719813,224647.431234459,3386.78214285714,1.71924333268564,8,0.250775832115978,44,-0.0558131364173514,0.00283919598100337
"14176",26,2.71354541336293e-05,8.36357283754382e-05,2.7134932508302e-05,2.7134932508302e-05,26299.1131314205,2672.62142857143,1.39404861783559,8,0.598629385060625,12,-0.114836356167626,0.0352476546019633
"14177",6,6.47509892498149e-06,3.40825054427612e-05,6.47488741080296e-06,6.47488741080296e-06,0,2246.45555555556,2.46996972079761,10,0.957985101456568,4,-0.46031746031746,0.365853658536585
"14178",138,0.00488723773034648,0.00012209153265233,0.00488727821534297,0.00488727821534297,0,3133.66507936508,2.13826980509531,9,0.256524565942447,70,-0.128333340975819,0.00920116303379133
"1418",10,3.20198069698614e-06,5.52263781688262e-05,3.20270558018744e-06,3.20270558018744e-06,1651.39099507559,2434.45793650794,0.908332202194284,10,1.18506196779507,6,-0.110859728506787,0.104347826086957
"14182",4,4.38632629640118e-07,3.39134192537154e-05,4.38644331833325e-07,4.38644331833325e-07,0,2319.20595238095,1.04411644260734,10,0.628506687260914,3,-0.715277777777778,1.41891891891892
"14186",4,3.43567784262432e-07,3.23649756347503e-05,3.43562234593597e-07,3.43562234593597e-07,0,2196.4746031746,1.43580834541754,10,0.628506687260914,3,-0.651515151515151,1.18421052631579
"14222",512,0.879552804457052,0.000385715111698122,0.879551430583985,0.879551430583985,780857.358721673,3880.02579365079,0.924769797857213,9,0.134126945356899,240,-0.00215626915964857,0.00108588280511453
"14223",4,7.73762188462983e-06,3.82634436098442e-05,7.73774178617992e-06,7.73774178617992e-06,0,2194.30992063492,1.31659968018068,10,0.628506687260914,3,-0.71304347826087,1.44827586206897
"14224",10,4.29380859050425e-08,6.67266179946658e-05,4.29388068151583e-08,4.29388068151583e-08,0,2018.22943722944,1.21187503048495,11,1.36066147446714,6,-0.157677616501146,0.131386861313869
"14225",2,2.95542150101654e-06,1.8151200791086e-05,2.95555186125858e-06,2.95555186125858e-06,0,2379.00714285714,2.107701522656,9,0,2,-0.909090909090909,10.5
"14226",6,2.01155730198938e-05,3.72766931839687e-05,2.01151713368333e-05,2.01151713368333e-05,0,2370.86031746032,1.2390174306066,10,0.957985101456568,4,-0.373737373737374,0.317460317460317
"14227",8,0.0007207376624637,2.50782889792786e-05,0.000720725326926133,0.000720725326926133,0,2670.77222222222,1.04332095202915,9,1.18506196779507,5,-0.67975924547034,0.435736305430401
"14229",114,0.0546162415371583,0.000106483994852056,0.0546155727063959,0.0546155727063959,752.078073214916,3204.2746031746,1.35771802937537,9,0.278141599676592,56,-0.192169886272671,0.00988146121740512
"14233",16,1.71360176386753e-10,0.000115028583495816,1.71351766580057e-10,1.71351766580057e-10,37329.666666661,1709.08816738817,2.21384323215444,12,0.806887652542592,8,0.219871794871795,0.0354969574036511
"14234",14,0.000871607926158701,5.54474765605569e-05,0.000871632664419645,0.000871632664419645,0,2604.01507936508,2,9,0.853314163084737,8,-0.183369714609103,0.0927099841521395
"14236",2,1.75239380482992e-05,1.8578828227895e-05,1.75235538883552e-05,1.75235538883552e-05,0,2310.13578643579,1.38928565915214,11,0,2,-0.882352941176471,8
"14237",50,0.00267875694416092,7.91569150853464e-05,0.00267873126291277,0.00267873126291277,0,3088.59523809524,1.23426662374054,8,0.416564920822295,26,-0.329168313260442,0.0361659677981598
"14238",40,0.000136450711601896,6.58820827245249e-05,0.000136447448799452,0.000136447448799452,0,2757.21587301587,2,9,0.470303214626865,21,-0.198447330686803,0.0335082610646699
"14239",4,8.90036758459408e-09,4.6428135515767e-05,8.90063400488668e-09,8.90063400488668e-09,0,1899.47031024531,1.68223023792667,11,0.628506687260914,3,-0.25,0.375
"14241",6,9.67215067289826e-06,2.32671972627009e-05,9.67184350196889e-06,9.67184350196889e-06,33.0325851297343,2493.41547619048,1.03728724530205,9,0.628506687260914,4,-0.638095238095238,0.634813210611803
"1426",24,0.000404664793261599,7.1117045765121e-05,0.000404689032699607,0.000404689032699607,16215.1594764565,2785.10833333333,2.41605851328939,8,0.560838333374459,13,-0.135641652989358,0.0470867484801405
"1427",2,0,8.32778147901681e-05,0,0,0,1,1.30166219944602,1,0,2,0,0.5
"14270",24,2.27229247837887e-05,0.000173416250921563,2.27227481097907e-05,2.27227481097907e-05,84319.1142805671,2364.76785714286,2.09789409039437,9,0.602100042561778,9,0.400856453488032,0.00912091730368311
"14271",6,5.47092100864545e-05,3.63376257777027e-05,5.47080221941154e-05,5.47080221941154e-05,0,2556.80912698413,2,9,0.957985101456568,4,-0.57726574500768,0.436834798704304
"14272",6,3.86165092375251e-10,6.07139724029684e-05,3.86157227468766e-10,3.86157227468766e-10,0,1790.57182539683,2.16888442818611,10,0.957985101456568,4,-0.179487179487179,0.217391304347826
"14273",2,0,8.32778147901681e-05,0,0,0,1,1.38914347055219,1,0,2,0,0.5
"14274",476,0.87796470652104,0.000296994681087245,0.877963366789872,0.877963366789872,0,3772.93531746032,2.21151492938713,9,0.136755526344095,239,-0.0953546181910976,0.00250920890728088
"14275",4,7.68979193161787e-08,4.03826285583035e-05,7.68955327615428e-08,7.68955327615428e-08,0,2021.48658008658,2.42395031067314,11,0.628506687260914,3,-0.318181818181818,0.409090909090909
"14281",32,0.00057748984048968,7.43038106168303e-05,0.000577477666143397,0.000577477666143397,760.357070467211,2803.7376984127,1.56364849170566,9,0.585154944797631,17,-0.359111797280683,0.0627107216812343
"14291",28,0.000212112567204882,9.05453446419724e-05,0.000212107534972942,0.000212107534972942,30105.4749839826,2803.94841269841,1.6524108909816,9,0.662149170032767,12,-0.0605179623504545,0.0170701847680792
"14298",8,0.00360006248125558,5.21893931533324e-05,0.00360002373071957,0.00360002373071957,31491.0880798325,2765.68968253968,2.39564085910002,10,1.18506196779507,4,-0.150600077429346,0.120485926712693
"14311",12,0.00110329609838187,3.57531113171044e-05,0.00110333277603616,0.00110333277603616,3895.55738252248,2968.06507936508,0.700872469159009,9,1.0035000709363,7,-0.645393756204743,0.314572134512011
"14315",10,0.00378331578834831,4.04345702570444e-05,0.00378327296084157,0.00378327296084157,11034.1417283437,2828.11746031746,2.47004219436351,9,1.36066147446714,6,-0.426395730706076,0.223317571700086
"14320",14,0.00372257691185116,5.76265952665323e-05,0.00372253583404252,0.00372253583404252,33648.9211642971,2907.39484126984,0.95023535292029,9,0.319328367152189,6,-0.275429912272018,0.0664088475133868
"14321",184,0.136663814198369,0.000141639208625769,0.136661676028857,0.136661676028857,0,3416.38531746032,2.14153817165741,9,0.214355430984105,93,-0.24049355680731,0.00809074969945812
"14322",4,1.59298160218303e-05,3.94110288715877e-05,1.59294921135431e-05,1.59294921135431e-05,0,2264.16785714286,0.566416203729675,10,0.628506687260914,3,-0.366666666666667,0.433333333333333
"14324",4,1.98019941902633e-05,2.72547870318633e-05,1.98016973572593e-05,1.98016973572593e-05,0,2439.29563492063,1.08475290609028,10,0.628506687260914,3,-0.638888888888889,1.09090909090909
"14325",8,0.00211371006033957,2.87008261325654e-05,0.00211366132626326,0.00211366132626326,0,2823.40793650794,2.41508639611509,9,1.18506196779507,5,-0.697017697075319,0.450093517943054
"14332",48,2.55167210457488e-06,0.000100511115367354,2.55175476851912e-06,2.55175476851912e-06,1797.36708496929,2431.67936507936,1.38047988062149,10,0.426133500467409,25,-0.0135289077260143,0.0205294585379787
"14333",2,8.51151573942648e-12,3.30069816374164e-05,8.5111307102345e-12,8.5111307102345e-12,0,1597.61111111111,2.37227899589835,12,0,2,-0.5,1.5
"14337",12,0.00765724491370682,3.47219893448007e-05,0.00765716681108315,0.00765716681108315,691.480381275028,2996.44722222222,0.526237124631132,9,1.0035000709363,6,-0.346526242021002,0.0890110177257621
"14339",2,0,8.32778147901045e-05,0,0,0,1,1.3360287297009,1,0,2,0,0.5
"1434",48,2.55167210457488e-06,0.00010051111536737,2.55175476851912e-06,2.55175476851912e-06,1797.36708496929,2431.67936507936,1.70645979395087,10,0.426133500467409,25,-0.0135289077260143,0.0205294585379787
"14366",58,1.20477984032179e-05,0.000278005306605724,1.20478875166574e-05,1.20478875166574e-05,533049.385415899,2782.0876984127,1.85800167883896,9,0.334914459396754,18,0.437021208326645,0.0044630443094495
"14367",2,0,8.32778147901681e-05,0,0,0,1,1.81716771519317,1,0,2,0,0.5
"14368",52,2.38935214323441e-05,8.51311597698023e-05,2.38931411159009e-05,2.38931411159009e-05,0,2720.80674603175,1.61410061993238,9,0.390154857496742,27,-0.108081060538874,0.0226659989594032
"14370",58,0.000114016012368548,9.66113970883971e-05,0.000114013686172934,0.000114013686172934,16847.445865732,2882.96984126984,1.40425645503865,9,0.375689176038365,30,-0.0688399948265898,0.0185114811941842
"14371",8,0.000476529185432436,3.54048352832567e-05,0.000476518234563425,0.000476518234563425,0,2705.70793650794,2.17908297907493,9,1.18506196779507,5,-0.404558404558405,0.225196850393701
"14373",122,0.000978136463622625,0.000183503482637515,0.000978122776773522,0.000978122776773522,22925.6545595572,3226.38412698413,1.03836384476174,9,0.258792005623501,52,0.0976706997908058,0.00599809433717742
"14375",14,8.07174953215709e-05,5.8689106060488e-05,8.07158201682119e-05,8.07158201682119e-05,0,2349.41587301587,2.42395031067314,10,0.853314163084737,8,-0.298319327731092,0.121889720980795
"14402",52,7.76558544949558e-05,0.000209858254044718,7.76543183317876e-05,7.76543183317876e-05,152156.722785728,2866.56031746032,1.32945175903867,9,0.390154857496742,20,0.300083415169205,0.00624369054883214
"14404",4,1.59319532504238e-07,3.15489319546015e-05,1.59316635463071e-07,1.59316635463071e-07,0,2286.20079365079,1.33341769746042,10,0.628506687260914,3,-0.528571428571429,0.672413793103448
"14406",6,2.17874054730605e-05,3.26320199804753e-05,2.17879397196361e-05,2.17879397196361e-05,0,2689.95476190476,0.591460540337128,8,0.957985101456568,4,-0.81984126984127,1.64530551415797
"14408",6,1.55319328025163e-07,4.43815864811117e-05,1.55315141237315e-07,1.55315141237315e-07,0,2075.74722222222,1.33600911558239,10,0.957985101456568,4,-0.395173453996983,0.330188679245283
"14413",12,0.000247251013645669,3.59844681869446e-05,0.000247246296699141,0.000247246296699141,1249.66617813234,2671.97579365079,1.92338421487071,9,1.0035000709363,7,-0.670664317032721,0.383265579692896
"14431",286,0.11681444244563,0.00027214582449027,0.116813228063571,0.116813228063571,76014.735326283,3552.06785714286,2.2143056570487,8,0.169747856455492,133,0.122647790523317,0.00118726181819206
"14432",4,3.24513077004063e-06,3.29350685952826e-05,3.24502244211904e-06,3.24502244211904e-06,0,2213.44491341991,2.25,11,0.628506687260914,3,-0.609022556390977,0.965909090909091
"14436",8,4.63170353051551e-06,4.10914032938672e-05,4.63160096834355e-06,4.63160096834355e-06,0,2466.08849206349,1.46669536562452,9,1.18506196779507,5,-0.522802197802198,0.319371727748691
"1447",74,0.000110415891587758,0.000163152399588627,0.000110460598304672,0.000110460598304672,29732.2896197991,2787.1380952381,0.476480653604449,8,0.355930198013136,35,0.151504270372075,0.00917952104061363
"14474",26,0.00024905061913167,8.77413277661213e-05,0.000249046052690698,0.000249046052690698,34180.0243467134,2884.89484126984,1.24954176364143,9,0.401400028374519,13,-0.110518675587517,0.0399309565514521
"14475",12,0,8.32778147901344e-05,0,0,0,6,0.971923627169717,1,1.0035000709363,7,0,0.0833333333333333
"14477",4,4.99244503040712e-09,4.06603942506589e-05,4.99226591778097e-09,4.99226591778097e-09,639.010499197635,1964.10238095238,0.605568824467549,10,2,3,-0.595959595959596,0.984375
"1448",6,3.59486905028258e-09,4.69658795676955e-05,3.59481025857839e-09,3.59481025857839e-09,0,2004.3126984127,2.13484440289825,10,0.957985101456568,4,-0.443181818181818,0.414673046251994
