"","degree","eigenvector","pagerank","authorities","hubscore","betweenness","closeness","eccentricity","dmnc","lobby","leverage","localbridge"
"2047",0.114583333333333,0.21857959376529,0.0125791462342448,1.90376418614422e-05,0.807932095315257,0.0103722965546724,0.875521408668986,0.625,0.06875,0.578947368421053,0.213742866940644,0.0029026924459221
"2048",0.125,0.00738216165353373,0.0262853927928555,5.23754094151301e-05,0.000604551325537458,0.160034691631861,0.802574834362215,0.75,0.075,0.368421052631579,0.630026088010015,0.000313620061722433
"2049",0.135416666666667,0.00571311950836277,0.0339233619043065,5.70116634966785e-05,0.00139709270384302,0.0739276099822296,0.777575482074847,0.75,0.08125,0.368421052631579,0.685276420566334,0.000207217235334178
"2050",0.135416666666667,0.0119327580630851,0.0250804230498069,0.0070874736181979,0.00127945406851292,0.070253660410959,0.803625306485841,0.75,0.08125,0.473684210526316,0.647270626174705,0.000252575119901086
"2052",0.104166666666667,0.191859896896471,0.0112360646790211,2.45322654789313e-05,0.650748087598446,0.0165319916768732,0.861622673239576,0.625,0.00199580229470118,0.526315789473684,0.224603757119432,0.00297579048958331
"2053",0.135416666666667,0.103038895795598,0.0319693085452712,6.25760066159431e-05,0.379846510473999,0.0188548431858626,0.842893179232684,0.625,0.08125,0.526315789473684,0.496532770967423,0.000329375155949252
"2055",0.145833333333333,0.0100085220601845,0.022567998808554,0.00149862331268124,0.026150513172221,0.0679088680481878,0.776075144086619,0.75,0.08125,0.473684210526316,0.711600077924962,0.000146239177018245
"2056",0.114583333333333,0.174305573852564,0.0100495429388688,2.89929671802669e-05,0.631708551489095,0.010850038246763,0.859578256640232,0.625,0.06875,0.526315789473684,0.326722034391518,0.00095470023817255
"2060",0.0520833333333333,0.0350895080920132,0.0955633123057063,0.00295332355521198,2.38003158402469e-06,0.0207369878346199,0.778572959528559,0.75,0.03125,0.263157894736842,0.299799770935223,0.00418221488292112
"2065",0.0208333333333333,0.00108914512644335,0.011510999915831,0.000418211778963706,5.25068848779069e-06,0.000127249665609303,0.683351547797659,0.875,0.0125,0.105263157894737,0.246114117847094,0.0107088928118957
"2066",0.135416666666667,0.222098135292928,0.0204642329693218,7.93230475536003e-05,0.828241545370863,0.014330419818616,0.880615962936705,0.625,0.08125,0.578947368421053,0.280316469967546,0.00159335147217503
"2068",0.125,0.00439299294842266,0.0291233484304856,0.00125214863845508,0.000287012342427445,0.0232986979256817,0.788152040530324,0.75,0.075,0.473684210526316,0.634589814120557,0.000370433320298233
"2069",0.177083333333333,0.00512868901587625,0.0395097329695304,0.000301986398958017,0.00068171544115252,0.0743110113504117,0.810319122125628,0.75,0.1,0.473684210526316,0.707890558774458,0.000175346873388291
"2070",0.104166666666667,0.0197655285806408,0.0490682331612808,1.29289776992972e-05,0.000445350774756887,0.0190749828750603,0.768230755280035,0.625,0.0625,0.210526315789474,0.732658207484644,0.000235024119990815
"2075",0.125,0.034960053316073,0.0577301261292892,1.84100793661994e-05,0.00139045117395929,0.108409740124893,0.814592847839348,0.625,0.075,0.473684210526316,0.582804239706083,0.000495049312452115
"2079",0.125,0.0244340329525114,0.0448887137859598,0.00118996845564514,0.000551980374581418,0.111259082070678,0.800949664484856,0.625,0.075,0.421052631578947,0.624572432038709,0.00028783214662642
"2080",0.114583333333333,0.0249462503300657,0.0405983636952457,8.69382146974812e-05,0.000278258411368381,0.102842009557392,0.795563050702945,0.75,0.06875,0.315789473684211,0.62756241090367,0.000399943666605066
"2084",0.114583333333333,0.198783930203905,0.0166240343265608,4.36557404742452e-05,0.845895576786306,0.0156986714231944,0.890236262015069,0.625,0.06875,0.578947368421053,0.193091439572718,0.00331991584959673
"2086",0.197916666666667,0.0166528264330086,0.117694510001358,0.00829917432840545,0.000876912919848397,0.132152752764901,0.848053682422963,0.625,0.13125,0.526315789473684,0.719982227082825,0.000121181589359421
"2087",0.125,0.0234757912724912,0.0223819020457531,6.06661298693175e-05,0.00207348794475867,0.0422683247670291,0.809498293571629,0.625,0.075,0.473684210526316,0.599250536677609,0.000358230052794596
"2088",0.114583333333333,0.0263452879439441,0.0178005128130348,3.14958815715937e-05,0.00124218055225561,0.0566304317301026,0.805722717755099,0.625,0.06875,0.473684210526316,0.535238044578132,0.000731162282634613
"2091",0.135416666666667,0.00406823253448843,0.0212614709715414,0.000118380690382955,0.00114365940868351,0.0432534729814706,0.790183502877022,0.625,0.08125,0.473684210526316,0.637873170474927,0.000286488425443038
"2092",0.104166666666667,0.0489617621486955,0.00584317148472794,1.27510145620615e-05,0.152370884543611,0.00928505317016578,0.821838985705571,0.625,0.0625,0.421052631578947,0.491433005459498,0.000500977993305476
"2093",0.15625,0.0339780128965998,0.0354463702195476,8.68658653543948e-05,0.108223183879476,0.100673670004452,0.856021725459346,0.75,0.0875,0.578947368421053,0.56059876138413,0.000518065051768515
"2094",0.125,0.00472825109867732,0.0152934723849151,4.75362063697694e-05,0.00609060084589599,0.0220140062526439,0.776441396138691,0.625,0.075,0.368421052631579,0.62917183927808,0.00045467710408524
"2095",0.0208333333333333,0.000721140696377779,0.010471649249123,1.86746936223516e-05,4.90519147894835e-07,0.000174385738822255,0.666198350805872,0.75,0.0125,0.105263157894737,0.335293958543412,0.00556651667044384
"2096",0.114583333333333,0.164486293674927,0.0136146904729924,1.58570700622857e-05,0.518821121731946,0.013008406587859,0.865101478904588,0.625,0.06875,0.578947368421053,0.265314643431613,0.00227401082451352
"2102",0.114583333333333,0.00197899537083164,0.0105660893904675,1.45994865666236e-05,0.00109225446316914,0.0123526420058638,0.744645771849702,0.75,0.06875,0.263157894736842,0.7372414255124,0.000163943454210484
"2112",0.135416666666667,0.004231094097344,0.0174503935228917,4.46439470779335e-05,0.00287700798957675,0.0149050727779237,0.778033591554769,0.75,0.08125,0.368421052631579,0.676553051285484,0.000354239178599352
"2114",0.1875,0.00703369437633582,0.0441749599173777,0.0015410135241045,0.00263637334607256,0.103447845696174,0.820849751867179,0.625,0.10625,0.526315789473684,0.709383307883179,0.000227940510317646
"2115",0.145833333333333,0.0485008249022675,0.025671017062398,0.00767597189490805,0.116668692301638,0.0546799328088394,0.83219414420674,0.75,0.08125,0.526315789473684,0.593602948290032,0.000444293420461836
"2116",0.104166666666667,0.00122370683470214,0.00620517588874651,1.3985458520661e-05,0.00110498784547422,0.040771688184535,0.721852175490083,0.75,0.0625,0.210526315789474,0.743495711624544,0.000202769156562517
"2133",0.104166666666667,0.00983939483385829,0.0277677466047238,0.00154383839927652,0.000280891087843666,0.0999402536500154,0.756641409799539,0.75,0.0625,0.315789473684211,0.67740830188315,0.000303987102453582
"2134",0.114583333333333,0.0188981902955381,0.0335371099931034,0.00156091063912477,0.000469454706981426,0.0893761170383825,0.790971356969741,0.75,0.06875,0.368421052631579,0.635380162120016,0.000324993071455136
"2136",0.0208333333333333,0.000295192455205254,0.00843459158878668,2.02338996567334e-05,2.51156936779884e-16,0.00291407336301697,0.617399092260187,0.875,0.0125,0.105263157894737,0.411331771433537,0.00305813624724709
"2143",0.114583333333333,0.0119503013586471,0.0121018305579077,0.00176441220253702,0.000326064760709422,0.0254854278067224,0.790832393168634,0.75,0.06875,0.368421052631579,0.6188307688225,0.000347286395442547
"2145",0.104166666666667,0.0035454409423461,0.00551923863606107,0.00175172692333559,0.00104969522380171,0.0139439429860421,0.759340604987152,0.75,0.0625,0.368421052631579,0.625087245953825,0.000289577728317589
"2146",0.114583333333333,0.183089972422892,0.0521638398459475,0.00176348238946902,0.661220133274853,0.0108992019271172,0.853445006842201,0.625,0.06875,0.526315789473684,0.307671090278111,0.00100153395510597
"2148",0.15625,0.00843824073046696,0.0439513577957611,0.00220552319130081,0.000650064851329328,0.0300435120863358,0.811728780345337,0.75,0.0875,0.421052631578947,0.698921302437196,0.000203760631156467
"2153",0.114583333333333,0.0174244278522043,0.00857657372473277,5.98839041990588e-05,0.00136465566038593,0.0249976252112157,0.774869220931246,0.75,0.06875,0.368421052631579,0.642799685514048,0.000277549885061875
"2156",0.114583333333333,0.00115992847012935,0.00944445188703891,2.40957450461197e-05,0.000546723625125949,0.0138019495753592,0.738922347499005,0.75,0.06875,0.263157894736842,0.710248659134442,0.00026348898461015
"2158",0.114583333333333,0.00252803543509413,0.051074340089202,2.55922488398843e-06,0.00126458369332261,0.0169134025945254,0.747993857328927,0.75,0.06875,0.315789473684211,0.726044759849358,0.00022092554877035
"2164",0.145833333333333,0.0020426781507111,0.0273549417947634,4.97412361010705e-05,0.000747373919695579,0.0270773851431386,0.775441563366316,0.75,0.08125,0.368421052631579,0.69399071921501,0.000311036801621725
"2171",0.0104166666666667,0.00091507132016498,0.00459527933362716,4.13804351052186e-07,6.49822091508965e-05,7.9165952620058e-05,0.612962260729065,0.875,0.00625,0.0526315789473684,0.334439601095208,0.00930917952410248
"2172",0.104166666666667,0.00233369427617424,0.00459527933362716,4.13804349119365e-07,0.00169883203220087,0.000672209259693507,0.746670168240412,0.75,0.0625,0.263157894736842,0.671948068992698,0.0004300419186927
"2173",0.0208333333333333,0.00226325591441507,0.0142367818495686,2.68368377870451e-05,6.40077526717025e-05,0.0092197211877715,0.681491434883683,0.75,0.0125,0.105263157894737,0.196888051934418,0.0150321031730731
"2174",0.0104166666666667,0.00814853232987588,0.00459527933362712,4.13804351052186e-07,0.000141144551312161,0.000538195815632371,0.687810754856078,0.75,0.00625,0.0526315789473684,0.132597653957093,0.0351096638769833
"2176",0.135416666666667,0.176788420107002,0.0337483817374216,4.8865173372234e-05,0.731673896508982,0.0382461533035249,0.876584835045257,0.625,0.08125,0.578947368421053,0.30574359467429,0.00145512700556468
"2178",0.09375,0.177792968632199,0.00418163815925278,2.11200355176165e-05,0.667074293294412,0.00664541911002612,0.86687032322038,0.75,0.05,0.473684210526316,0.172590734181946,0.00457155989493443
"2181",0.125,0.0204135027984765,0.0374386174690982,0.00544224194493611,0.000679799374091531,0.116483172618935,0.816666705921978,0.75,0.075,0.473684210526316,0.567079552330062,0.000496100564948992
"2184",0.0729166666666667,0.0164310884451821,0.0844817783118218,0.00712966218767335,0.000215622247444805,0.0685944675084858,0.750860280141602,0.75,0.0375,0.157894736842105,0.64193000601052,0.000401740521300433
"2193",0.15625,0.210657901994961,0.104683550531695,0.00214717764512834,0.639583749925723,0.0647822111010797,0.884457487675795,0.625,0,0.631578947368421,0.418053658520652,0.000260864635627137
"2195",0.104166666666667,0.00208439926152192,0.0149784421660851,3.40212641283922e-05,0.000223191911035718,0.012831125242155,0.746280363001712,0.75,0.0625,0.263157894736842,0.631833722285491,0.000529932437652541
"2199",0.135416666666667,0.007815376441236,0.0233169955124387,0.00674690768411144,0.00202772013695397,0.0439936337422007,0.804494419072428,0.625,0.08125,0.473684210526316,0.627003571458211,0.000340617590991284
"2201",0.15625,0.00357688365177603,0.0477396458759419,0.000118068265665782,0.000393854861784171,0.0497532046968856,0.794900028499356,0.75,0.0875,0.421052631578947,0.693600951678019,0.000256723243422672
"2205",0.104166666666667,0.010861080417563,0.0157087970425131,1.14227458192405e-05,0.000828543077398026,0.0251658477014121,0.771492871628067,0.75,0.0625,0.315789473684211,0.645571724500883,0.000357156280426301
"2217",0.125,0.237149879620713,0.0167088949408843,6.28944777188089e-05,0.861774283319308,0.0217533406200088,0.884861424826472,0.625,0,0.631578947368421,0.231006937390783,0.00236031021619872
"2221",0.145833333333333,0.0130794202114892,0.0360775008616817,0.00174396412571963,0.00168105672381275,0.0403991925758955,0.82013726797167,0.75,0.08125,0.526315789473684,0.608894024145236,0.000370429592273362
"2223",0.125,0.00282330699925432,0.0650587073117135,5.58946651273539e-05,0.00126178381392436,0.0294845249126518,0.771727225835019,0.75,0.075,0.315789473684211,0.678083055810752,0.000332845545317572
"2224",0.104166666666667,0.226950763711329,0.0798148720254622,0.00207134391568642,0.798527507374043,0.0210209111614499,0.870130084249748,0.625,0.0625,0.526315789473684,0.156426772743865,0.00479092555443572
"2225",0.114583333333333,0.0415741514976185,0.078835873918635,0.00208706904632669,0.00152576988154614,0.050652847278279,0.813273869388159,0.625,0.06875,0.368421052631579,0.574161708678855,0.000508668208459304
"2226",0.145833333333333,0.0335182933431105,0.0914134626149888,0.00274090772651157,0.00331800600177193,0.167048397599722,0.839356668260432,0.625,0.08125,0.421052631578947,0.602713236007676,0.000383623408152094
"2228",0.125,0.0366855535628969,0.0868102249394496,0.00239493471567382,0.00253593538083678,0.153324427177322,0.824201370324398,0.75,0.075,0.473684210526316,0.598244820186484,0.000311129142816754
"2231",0.125,0.00911925795607486,0.0155218164886857,0.00130780867296256,0.000236297597508046,0.0262677912669592,0.764686000692464,0.625,0.075,0.263157894736842,0.755868808840293,0.000141476923333438
"2237",0.15625,0.025204924256881,0.0815115983904976,0.00275863138882882,0.0010630011790743,0.161016505844444,0.8409147115559,0.625,0.0875,0.526315789473684,0.597898728170221,0.000361680225137333
"2241",0.125,0.0399743420659479,0.0241550316094054,2.96652619378698e-05,0.107211964559969,0.0424559361085887,0.811782952674582,0.75,0.075,0.473684210526316,0.58918377686626,0.00036313284349693
"2243",0.104166666666667,0.247189392821402,0.0171793582635775,1.10493655600918e-05,0.918612632783235,0.0134327552284237,0.879981204557071,0.625,0.0625,0.526315789473684,0.14690992444741,0.00524272566488142
"2244",0.135416666666667,0.0142307756265438,0.0239340132632754,0.00599777011745668,0.00469893180193012,0.0477752913803014,0.808967169213159,0.75,0.08125,0.473684210526316,0.622511108622114,0.000407845874343389
"2245",0.0104166666666667,0.000171496375127775,0.00599653883513623,1.99609786673162e-05,1.17206570497279e-16,0.00291273785735106,0.629791601404712,0.875,0.00625,0.0526315789473684,0.41902098846737,0.00503896047032706
"2248",0.15625,0.0219800300661199,0.0358864057970416,0.00236527632188816,0.000366962389020209,0.0513225020682639,0.814251326633237,0.75,0.0875,0.421052631578947,0.711061120884616,0.000158735235038613
"2252",0.114583333333333,0.221738802036881,0.00884837594022411,0.000976318945916321,0.850094682222916,0.00875399478057703,0.880863271396303,0.625,0.06875,0.578947368421053,0.206481685922101,0.00289694172404109
"2253",0.114583333333333,0.010071262914455,0.0227732176511922,2.33626421388881e-05,0.00095567155386895,0.0454509128879687,0.803851417077473,0.625,0.06875,0.421052631578947,0.58723711991374,0.000390800679143612
"2260",0.114583333333333,0.0102660929843643,0.0107635175749138,1.60624773142137e-05,0.00287608651920169,0.0299940464526391,0.798707401117834,0.625,0.06875,0.368421052631579,0.594787437972954,0.000568937404221523
"2261",0.125,0.240005004211755,0.0230345227015347,2.39390685274548e-05,0.928011772456665,0.029732324551695,0.878002736880286,0.625,0.075,0.631578947368421,0.2186615434937,0.00264948720259256
"2262",0.0625,0.00682927511846172,0.0162073350004863,7.05842749622514e-06,0.000890330236530989,0.00813060956467643,0.757494035155486,0.75,0.0375,0.263157894736842,0.441950186385564,0.00173153036105063
"2267",0.114583333333333,0.0150495761577948,0.045057938576291,1.01023477109025e-05,0.000223285313754057,0.0278758393456752,0.762179941635203,0.625,0.06875,0.315789473684211,0.674128924679782,0.000247569735259776
"2269",0.166666666666667,0.00431680910952648,0.0424308117080688,0.00300248459315884,0.000527776074684114,0.0851449433256741,0.802598387548843,0.625,0.09375,0.473684210526316,0.724232533282646,0.000134726711714857
"2275",0.15625,0.00647093909147528,0.0347017250901301,0.00137424856910444,0.000382524517443309,0.0683835065585188,0.782134201346771,0.75,0.0875,0.368421052631579,0.750292825039902,0.000145196726846214
"2278",0.145833333333333,0.0115383736057659,0.0374230941934958,0.00893927167349565,0.000813456697360432,0.0153570280226279,0.799293875464881,0.75,0.08125,0.315789473684211,0.71239680675243,0.000166057990875231
"2279",0.135416666666667,0.0133037812768874,0.0256625849848829,0.000837432435604344,0.0006600112299957,0.0804858433867042,0.801655082424377,0.75,0.08125,0.526315789473684,0.626774679281612,0.000289898164025555
"2281",0.114583333333333,0.0204740090840177,0.046947426240289,3.06058597604312e-05,0.000415448621544047,0.286428472491772,0.803922076637359,0.75,0.06875,0.473684210526316,0.538630511089043,0.000620680463665194
"2284",0.0104166666666667,0.00103478731000098,0.0117438190297224,1.73627980921047e-05,1.17206570497279e-16,0.00291273785735106,0.634274361649759,0.75,0.00625,0.0526315789473684,0.407059984192519,0.00510746665835554
"2285",0.197916666666667,0.0198091415801348,0.0462650519861329,0.00357533735346025,0.00132539522005703,0.05353630421727,0.827968702525608,0.75,0.13125,0.526315789473684,0.724682365846581,0.000171902399613437
"2286",0.114583333333333,0.184171955146356,0.0108617677240354,0.000137174820240377,0.656337570443547,0.0133125934770955,0.855687270209223,0.625,0.00123443954978653,0.473684210526316,0.374238683894779,0.00069400941689847
"2288",0.15625,0.0117968662082529,0.0323727095862454,0.00161232948189601,7.78249979756613e-06,0.0377700491765742,0.786878990793059,0.75,0.0875,0.421052631578947,0.764220314383706,0.000101995227963989
"2290",0.104166666666667,0.182915970340558,0.00649256318379828,1.50602384240072e-05,0.769005105709916,0.00691940693776607,0.862447034771569,0.625,0.0625,0.526315789473684,0.215098538779881,0.00284566674861744
"2292",0.166666666666667,0.0322230234549001,0.0418552379511702,0.000598562655954126,0.0680391593946646,0.0579057281645957,0.827878022757089,0.75,0.09375,0.473684210526316,0.673433271498888,0.000205278337367783
"2293",0.125,0.0211063890886682,0.0180764760469551,5.66505296452602e-05,0.0584245767663045,0.0518764431068317,0.809301624463282,0.75,0.075,0.526315789473684,0.566883805274204,0.000586886680972789
"2295",0.114583333333333,0.00526982224238912,0.0158461389356277,0.00404510744497295,0.000971716188587232,0.0155499979533922,0.777715623535286,0.75,0.06875,0.368421052631579,0.603225720392992,0.000569874963476637
"2296",0.0208333333333333,0.00100172713128524,0.00931698968469494,0.000120037069104936,2.51156936779884e-16,0.00291273785735106,0.645084096652857,0.75,0.0125,0.105263157894737,0.423161336100973,0.00301168475792863
"2299",0.125,0.0225487828941004,0.01401600670529,0.000128875203945969,0.100432107863426,0.0380328752540805,0.809729114800587,0.625,0.075,0.421052631578947,0.581273544357543,0.000512375312112697
"2300",0.125,0.00251612796635386,0.0242678109580906,0.000162391350590035,0.00236123260185595,0.0513235937161426,0.778507010606,0.75,0.075,0.473684210526316,0.631317558981944,0.000413890606230168
"2304",0.104166666666667,0.00221866271077542,0.050459161768993,0.0008530197704408,0.00018758733426302,0.00161555673552323,0.754638211276795,0.75,0.0625,0.421052631578947,0.57089359923917,0.000710468469580149
"2309",0.15625,0.00402798004201203,0.0296855126023772,0.00168772417277729,0.00106175896587497,0.0644007493453433,0.782900857571525,0.75,0.0875,0.473684210526316,0.695654616570253,0.000247428616441567
"2312",0.135416666666667,0.226534147400012,0.0241021750192133,5.50078058526799e-05,0.902867731472007,0.0258147748235785,0.890359916244868,0.625,0.08125,0.631578947368421,0.262620403332644,0.0018426571300955
"2313",0.135416666666667,0.232715567039365,0.0283373155361113,3.5123315311114e-05,0.898617681148351,0.0332337960613222,0.890079633323991,0.625,0.08125,0.631578947368421,0.267330791919386,0.00175945320619849
"2314",0.135416666666667,0.00235863216434463,0.0194934773055464,4.08126316068402e-05,0.00111160324732487,0.0780437031119552,0.753739657206922,0.75,0.08125,0.315789473684211,0.726595984076339,0.000209200140659148
"2315",0.104166666666667,0.0245588327491172,0.00413810821890185,5.41697057496995e-06,0.000657009533525151,0.0119514698750374,0.781417006813937,0.75,0.0625,0.368421052631579,0.560036954586675,0.000636268419606442
"2318",0.104166666666667,0.00206644584592457,0.00413810821890264,5.41697057496995e-06,0.00162410713099036,0.0175909524313773,0.739884495172774,0.75,0.0625,0.315789473684211,0.68170548086651,0.000312268739587756
"2322",0.166666666666667,0.0112234215678371,0.0961381047186804,0.000138682281515243,0.000359385009629513,0.0294849332358527,0.78926963923584,0.75,0.09375,0.368421052631579,0.766368033903616,0.000136528066707131
"2324",0.15625,0.0267909853291319,0.0430534265628846,6.28490281866438e-05,0.0799803897394942,0.0960304362757853,0.820174953070276,0.75,0.0875,0.473684210526316,0.665461481147687,0.000256797500490077
"2325",0.125,0.00178300230842631,0.0230944149841252,0.000110758651881261,0.000247504378076058,0.038544032186982,0.75158925126775,0.75,0.075,0.315789473684211,0.709312393331183,0.000204665620516215
"2326",0.0416666666666667,0.000876046637542199,0.0204480191277335,2.3425906868571e-05,0.000302312132819252,0.00341025534004904,0.716337196841047,0.75,0.025,0.210526315789474,0.36867010675021,0.00275345278782466
"2329",0.104166666666667,0.00217364657587743,0.0121255641320551,0.000472285364327507,0.00160918701539056,0.0198690392392955,0.750762534417094,0.75,0.0625,0.263157894736842,0.675746857517818,0.000275888848422067
"2331",0.0208333333333333,0.000827483272872736,0.0114216468476347,0.00046152366868039,1.44737682582088e-06,0.0016056435434555,0.66723763516585,0.875,0.0125,0.105263157894737,0.343187252862443,0.00546134348708129
"2332",0.125,0.0102199750496901,0.0240896888847793,7.64122186561952e-05,0.000440822884903396,0.0422883407506356,0.798201007605324,0.75,0.075,0.421052631578947,0.62234715531483,0.000426792878972089
"2333",0.114583333333333,0.0318097328190125,0.0169813261324625,8.61531151107893e-05,0.0935214270719572,0.0578571709129501,0.813636588462236,0.625,0.06875,0.421052631578947,0.559988153174588,0.000420007355602759
"2336",0.125,0.00295322909370014,0.0177021888064859,2.71819087594778e-05,0.00158855251732992,0.0440003944166974,0.77421679766164,0.75,0.075,0.368421052631579,0.642646054585793,0.000428081837139451
"2337",0.208333333333333,0.00756822321645149,0.0680010189850849,0.0023031582173344,0.00228194444870312,0.104316227059489,0.831117763577823,0.75,0.1375,0.526315789473684,0.699416991582659,0.000237509453391004
"2338",0.291666666666667,0.13214701770977,0.123242990230974,0.19789780384977,0.0011263669378847,0.0659171542010772,0.84595156051638,0.625,0.18125,0.578947368421053,0.777651870654308,0.000106406092712772
"2343",0.125,0.00363277397808934,0.0159092009545024,0.00106463151239792,0.00041913331626125,0.055866155505874,0.779385544467239,0.75,0.075,0.315789473684211,0.654326247739338,0.000336703295623183
"2345",0.15625,0.0107585535623763,0.0393123293816289,5.52786763250582e-05,0.000643343131329058,0.0757631731564551,0.79423936161443,0.625,0.0875,0.473684210526316,0.701710559797648,0.000205083532930521
"2347",0.145833333333333,0.00503156579384596,0.0329343938267904,6.15943990090433e-05,0.00586143290218576,0.0583329211659053,0.830503025406822,0.625,0.08125,0.526315789473684,0.570515524994226,0.000321348671564037
"2348",0.0520833333333333,0.0015508627975197,0.0298117284150968,4.40359333814842e-05,2.92610975609177e-05,0.000851555038856422,0.735137350407823,0.75,0.03125,0.263157894736842,0.362576527891698,0.00338169629408286
"2350",0.135416666666667,0.173417313373339,0.0224800473679932,6.96124053974406e-05,0.706905964748924,0.0152837378020201,0.883196214531845,0.625,0.08125,0.631578947368421,0.288790660678136,0.00164955806097425
"2351",0.09375,0.000700534796280731,0.00542451634428706,4.60985697772042e-06,0.000444371034114118,0.00254532516997627,0.699862920453823,0.75,0.05,0.157894736842105,0.756078364250198,0.000368913338097081
"2352",0.104166666666667,0.0115531485123593,0.00542451634428465,4.60985697748839e-06,0.00129152405917206,0.00983548491450704,0.788749113811353,0.625,0.0625,0.315789473684211,0.587172643197228,0.000550202940411675
"2356",0.125,0.00365582812292188,0.0260214834059564,0.000583134889937299,0.00130363458083968,0.0190822393988999,0.793197133106124,0.75,0.075,0.421052631578947,0.595531669317924,0.000473911342011305
"2358",0.166666666666667,0.00433266522049214,0.0551268772193798,0.000311631285945979,0.00160418683941305,0.0252923880458751,0.803575844793921,0.75,0.09375,0.526315789473684,0.688745899573037,0.000188575692270057
"2360",0.1875,0.0298455639990923,0.0568083506887892,0.0012626602209842,0.0807687443504639,0.123630818083983,0.83280770471841,0.75,0.10625,0.526315789473684,0.727109777377903,0.000100310226596871
"2361",0.09375,0.00272672915670987,0.0289325431014598,0.00173352878271376,0.00102573462150821,0.0117829566152796,0.752531378732886,0.75,0.05,0.315789473684211,0.604391530854155,0.000448971759526507
"2362",0.135416666666667,0.0250154990901288,0.0853998477804736,6.27275774631381e-05,0.000518437502906692,0.189868423692525,0.80875283521484,0.75,0.08125,0.421052631578947,0.678168655766752,0.000129177987965823
"2364",0.0625,0.00937334684401526,0.0164514115291501,0.00241066399930348,0.000188564584416994,0.0179661663592091,0.750952137569452,0.625,0.0375,0.263157894736842,0.492301556865566,0.00090457443064556
"2374",0.114583333333333,0.249090486493856,0.0133929719253224,0.00124948922626674,0.978076709782699,0.00671062351928354,0.886081479893822,0.625,0.06875,0.578947368421053,0.191687505624461,0.00308581465109407
"2375",0.135416666666667,0.00616186920093685,0.0218538476408415,0.00260525155920048,0.000801018288489913,0.12667400470718,0.795971698490947,0.75,0.08125,0.473684210526316,0.643460918856576,0.000380859894782454
"2376",0.125,0.00406639040814237,0.0261507037963607,0.00139617530686819,0.000949876624171161,0.0342229746204948,0.775448629322304,0.75,0.075,0.368421052631579,0.660686638889216,0.000382494336912713
"2377",0.229166666666667,0.00868012884697497,0.163106410341739,0.00198923081868086,0.000697569325758508,0.137648442206583,0.844541902296671,0.625,0.14375,0.578947368421053,0.748221756013468,0.000110040164377366
"2381",0.125,0.0272377411773112,0.0245997556037748,0.00832252910607142,0.00151738705953322,0.122452280938995,0.805905254951469,0.75,0.075,0.473684210526316,0.605753054378873,0.000360904728171847
"2384",0.145833333333333,0.0125294000394313,0.0330350099880638,0.00145818157414621,0.00247780949171516,0.0761936924834816,0.837102628300096,0.75,0.08125,0.578947368421053,0.596576232544185,0.000277351356974667
"2388",0.104166666666667,0.0135644295475587,0.00956917683111185,7.77772726595753e-07,0.00196552744935925,0.0321872403130784,0.790661632565578,0.625,0.0625,0.421052631578947,0.544210788248454,0.000810877260400525
"2391",0.145833333333333,0.0151275275787116,0.0308536693663256,8.32572619860915e-05,0.000730527696289094,0.0563473054338996,0.802467667363056,0.75,0.08125,0.473684210526316,0.664540953084809,0.00025793661097757
"2392",0.135416666666667,0.00501249011327663,0.0478986893703199,4.08096414104486e-05,0.00132031216989282,0.141719322588593,0.821632895322573,0.625,0.08125,0.473684210526316,0.569817848612901,0.0005484548319845
"2396",0.104166666666667,0.0359072536908837,0.0581142633249874,0.000757831734681734,0.00182671076679485,0.278175142324204,0.804552124379668,0.625,0.0625,0.368421052631579,0.548569992036571,0.000557046419698188
"2398",0.0729166666666667,0.0222595054550984,0.0711125350509597,2.15009692057196e-05,6.21448186375603e-05,0.0873402863606628,0.765903700441151,0.75,0.0375,0.210526315789474,0.563076010082365,0.000717503215512716
"2399",0.166666666666667,0.0351017973035041,0.0851887565489328,0.00287666439638008,0.000431628716494262,0.0707746301695215,0.827774388735924,0.625,0.09375,0.473684210526316,0.687542335032379,0.00015328653097353
"2407",0.125,0.181998028447005,0.049888143098372,0.00549182753417589,0.60830826428123,0.0244423528173602,0.877615286960249,0.625,0,0.578947368421053,0.304104040844387,0.00142752641811152
"2411",0.15625,0.037983068664074,0.0948113325023178,0.000152939622260906,0.03563073648742,0.136983449850933,0.83460010222083,0.625,0.0875,0.473684210526316,0.653267442015108,0.000170613079907607
"2420",0.145833333333333,0.00332384246755613,0.0278810383739572,5.95065648057643e-05,0.00094673966939658,0.0384964414125157,0.797116383361087,0.625,0.08125,0.421052631578947,0.675085654896376,0.000276647284578453
"2424",0.104166666666667,0.0231486192121903,0.015357013936413,0.000362099764061792,0.088242140915696,0.0266987958707983,0.804635738192199,0.75,0.0625,0.368421052631579,0.547601093054882,0.000635115359739155
"2425",0.15625,0.00357049602458943,0.0378777450769582,3.9426922115933e-05,0.00228258407752064,0.0692539263080899,0.783573301049766,0.75,0.0875,0.421052631578947,0.716255381121606,0.000155527848013094
"2428",0.114583333333333,0.00959407721993594,0.00853532173369661,4.23844033053413e-05,0.00112171601018444,0.0386152419806141,0.803551113947962,0.75,0.06875,0.421052631578947,0.572082807430074,0.000524986139305086
